match_id,commence_time,home_team,away_team,recommended_scoreline,expected_points,adjusted_expected_points,ev_gap_to_second,p_exact,p_close,p_close_non_exact,p_outcome,p_miss,p_zero_points,variance_points,confidence_tier,risk_tier,calibration_profile,distribution_source,lambda_home,lambda_away,total_goals_mean,expected_goal_difference,model_home_win,model_draw,model_away_win,fair_home_win,fair_draw,fair_away_win,fair_total_line,fair_over,model_over,modal_scoreline,modal_scoreline_probability,modal_scoreline_expected_points,ev_gap_recommended_to_modal,probability_mass_inside_candidate_grid,probability_mass_outside_candidate_grid,solver_loss,solver_success,strategy_mode,raw_ev_scoreline,conservative_scoreline,exact_chase_scoreline,contrarian_scoreline,risk_adjusted_scoreline,private_chase_scoreline,private_chase_expected_points,private_chase_ev_loss,private_chase_p_exact,private_chase_p_close,private_chase_p_outcome,private_chase_public_pick_share,recommended_public_pick_share,recommended_ev_vs_field,recommended_risk_adjusted_score,sensitivity_enabled,sensitivity_scenario_count,sensitivity_changed_count,sensitivity_stability,sensitivity_warning,sensitivity_most_common_alternative,ratings_source,ratings_updated_at,ratings_number_of_applied_results,ratings_use_as_fallback_only,ratings_weight_effective,top1_scoreline,top1_ev,top1_p_exact,top1_p_close,top1_p_outcome,top2_scoreline,top2_ev,top2_p_exact,top2_p_close,top2_p_outcome,top3_scoreline,top3_ev,top3_p_exact,top3_p_close,top3_p_outcome,original_pick,locked_pick,switch_applied,switch_reason
4f3d72fba877939d36a5315618184093,2026-06-29T17:00:00Z,Brazil,Japan,2-0,0.9411791016898746,0.9411791016898746,0.0373974665921599,0.1104380959499602,0.4436929344031461,0.3332548384531858,0.5536754905633612,0.4463245094366388,0.4463245094366388,0.9679307047717662,medium,medium,big5_h2h_totals,odds,1.663782110892725,0.8645591122575974,2.5283270832299984,0.7992089055460088,0.5536754905633613,0.2614297935265949,0.1848947159100437,0.5541195523514161,0.2598026210743374,0.1860778265742463,2.5,0.4569719757622885,0.4634351779730197,1-1,0.1239569562556489,0.5744674797554875,0.3667116219343871,0.9983045457790656,0.0016954542209345,0.0014662723468024,1.0,raw_ev,2-0,1-0,2-0,2-0,2-0,2-0,0.9411791016898746,0.0,0.1104380959499602,0.4436929344031461,0.5536754905633612,0.0685898518717793,0.0685898518717793,0.3939261374930358,0.9411791016898746,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,0.9411791016898746,0.1104380959499602,0.4436929344031461,0.5536754905633612,1-0,0.9037816350977148,0.1235734827312073,0.3294918408750846,0.5536754905633613,2-1,0.8995633993167782,0.095480262193917,0.4053350309250829,0.5536754905633613,2-0,2-0,False,
4930db8e83436874d09e59bd0e29c1a5,2026-06-29T20:30:00Z,Germany,Paraguay,2-0,1.1505434122873195,1.1505434122873195,0.0910301470499697,0.1311158858840471,0.502152993328127,0.3710371074440799,0.7027930867971853,0.2972069132028146,0.2972069132028146,0.8917664146169126,strong,low,big5_h2h_totals,odds,2.1806476761666618,0.7171410017622419,2.8976236143280683,1.4633416177452978,0.7027930867971854,0.1953677655052372,0.1018391476975774,0.7033006282440125,0.1910258178723312,0.1056735538836563,2.5,0.546141476798178,0.5535168279756905,2-0,0.1311158858840471,1.1505434122873195,0.0,0.9928785636958362,0.0071214363041638,0.0055164029415529,1.0,raw_ev,2-0,5-2,2-0,2-0,2-0,2-0,1.1505434122873195,0.0,0.1311158858840471,0.502152993328127,0.7027930867971853,0.0685898518717793,0.0685898518717793,0.5279438853266096,1.1505434122873195,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,1.1505434122873195,0.1311158858840471,0.502152993328127,0.7027930867971853,2-1,1.05951326523735,0.0940285777498293,0.4313546236308414,0.7027930867971853,1-0,1.0420752103859567,0.1133549458859164,0.338499409519793,0.7027930867971854,2-0,2-0,False,
5a34afe2de99513ba48360b983cfe80c,2026-06-30T01:00:00Z,Netherlands,Morocco,1-0,0.7342096481633323,0.7342096481633323,0.0076471638059321,0.1128381220510016,0.2818285635657415,0.1689904415147398,0.4240381833039591,0.575961816696041,0.575961816696041,0.9989174041492728,fragile,high,big5_h2h_totals,odds,1.3408445312330664,1.046797140785578,2.3876396961803987,0.2940457345993507,0.424038183303959,0.2943323199149099,0.281629496781131,0.4181314170261098,0.3086090653403513,0.2732595176335388,2.5,0.4337212638590681,0.427059006996245,1-1,0.1392275538395999,0.646484935219373,0.0877247129439593,0.9994062218484766,0.0005937781515233,0.0045434935779855,1.0,raw_ev,1-0,2-0,1-0,1-0,1-0,1-0,0.7342096481633323,0.0,0.1128381220510016,0.2818285635657415,0.4240381833039591,0.0606756381942663,0.0606756381942663,0.2508487091021139,0.7342096481633323,True,14,4,0.7142857142857143,False,2-0,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,1-0,0.7342096481633323,0.1128381220510016,0.2818285635657415,0.4240381833039591,2-0,0.7265624843574002,0.0825633562541913,0.3573585333443083,0.4240381833039591,2-1,0.7240163391314439,0.0864270852605485,0.340675055873324,0.4240381833039591,1-0,1-0,False,
ce017bea1a26252278053ce759e2416b,2026-06-30T17:00:00Z,Ivory Coast,Norway,1-2,0.7910274062640147,0.7910274062640147,0.0136276279840752,0.094812774274346,0.3475875159499041,0.252774741675558,0.4750144868775435,0.5249855131224564,0.5249855131224564,0.9237607507059852,fragile,high,big5_h2h_totals,odds,1.169776743581568,1.6439718928578246,2.813735534917304,-0.4741830079774024,0.2623602750255776,0.2626252380968787,0.4750144868775435,0.2585437342151674,0.2687765611019143,0.4726797046829182,2.5,0.5369909288737751,0.5338165579121594,1-1,0.1245736580548088,0.5741037433494419,0.2169236629145727,0.9982306463081386,0.0017693536918613,0.0021554693348626,1.0,raw_ev,1-2,1-2,1-2,1-2,1-2,1-2,0.7910274062640147,0.0,0.094812774274346,0.3475875159499041,0.4750144868775435,0.0376456415758465,0.0376456415758465,0.3197921505374913,0.7910274062640147,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,1-2,0.7910274062640147,0.094812774274346,0.3475875159499041,0.4750144868775435,0-2,0.7773997782799394,0.0810520253497712,0.3616145067554781,0.4750144868775435,0-1,0.7417017759355757,0.0893774446229868,0.2652422442471041,0.4750144868775434,1-2,1-2,False,
0b5491529142c9bcc3f88bf45ccb0a7b,2026-06-30T21:00:00Z,France,Sweden,2-0,1.1416949927703972,1.1416949927703972,0.0280189401526653,0.1082387776349011,0.4492428705645472,0.341004092929646,0.7547153910357718,0.2452846089642282,0.2452846089642282,0.7434132717600417,strong,low,big5_h2h_totals,odds,2.646996368633802,0.8302243835722388,3.476347781764024,1.8158990456548088,0.754715391035772,0.1574372407040113,0.0878473682602166,0.7546459046582831,0.1584113694480773,0.0869427258936396,3.5,0.4351981934068905,0.4583891687469788,2-0,0.1082387776349011,1.1416949927703972,0.0,0.9813594354274428,0.0186405645725571,0.0076758206821003,1.0,raw_ev,2-0,3-0,2-0,3-1,2-0,2-0,1.1416949927703972,0.0,0.1082387776349011,0.4492428705645472,0.7547153910357718,0.0685898518717793,0.0685898518717793,0.4981881572921117,1.1416949927703972,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,1.1416949927703972,0.1082387776349011,0.4492428705645472,0.7547153910357718,3-1,1.1136760526177318,0.0792885460755289,0.4800556849373329,0.7547153910357719,3-0,1.0973180785086338,0.0955025504483149,0.3986977236007789,0.754715391035772,2-0,2-0,False,
f58c55a9da96af562c31b7c5cca40187,2026-07-01T01:00:00Z,Mexico,Ecuador,1-0,0.8134166634058909,0.8134166634058909,0.0444834697658607,0.1465891855617363,0.3189846625674762,0.1723954770057399,0.4340405537795482,0.5659594462204518,0.5659594462204518,1.1606017162242417,medium,high,big5_h2h_totals,odds,1.1970007463020076,0.8338983260302494,2.0308984543399995,0.3631018347398833,0.4340405537795482,0.3196976524362819,0.2462617937841698,0.4315658634866892,0.3261650321270123,0.2422691043862984,1.5,0.5887302919599282,0.6127712567069817,1-0,0.1465891855617363,0.8134166634058909,0.0,0.9997257410997064,0.0002742589002935,0.0136873614618767,1.0,raw_ev,1-0,3-0,1-0,1-0,1-0,1-0,0.8134166634058909,0.0,0.1465891855617363,0.3189846625674762,0.4340405537795482,0.0606756381942663,0.0606756381942663,0.3294020517103322,0.8134166634058909,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,1-0,0.8134166634058909,0.1465891855617363,0.3189846625674762,0.4340405537795482,2-0,0.7689331936400302,0.0940049263139445,0.38777050077913,0.4340405537795482,2-1,0.7332782722425595,0.0783905506917953,0.3633037848506364,0.4340405537795482,1-0,1-0,False,
5ff7744314f224c18d1604ee9cc19263,2026-07-01T16:00:00Z,England,DR Congo,2-0,1.2735584999584606,1.2735584999584606,0.1197521491090918,0.1593275713532549,0.558739105411445,0.3994115340581901,0.7551975902228556,0.2448024097771444,0.2448024097771444,0.9071313258051884,strong,low,big5_h2h_totals,odds,2.20113132193796,0.520477308566256,2.72142939988398,1.6804747830001512,0.7551975902228555,0.1777086009056283,0.0670938088715162,0.7552821968906265,0.1726052908944773,0.0721125122148963,2.5,0.5059105316206989,0.5116442267432575,2-0,0.1593275713532549,1.2735584999584606,0.0,0.9925373338027784,0.0074626661972215,0.0014451075174976,1.0,raw_ev,2-0,2-0,2-0,2-0,2-0,2-0,1.2735584999584606,0.0,0.1593275713532549,0.558739105411445,0.7551975902228556,0.0685898518717793,0.0685898518717793,0.6218886645919309,1.2735584999584606,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,1.2735584999584606,0.1593275713532549,0.558739105411445,0.7551975902228556,1-0,1.1538063508493688,0.1387408910953578,0.380994847966953,0.7551975902228555,3-0,1.1479887650431655,0.1169003025846515,0.4348814418866658,0.7551975902228555,2-0,2-0,False,
658ac8cbf214ca3cc150109b4ddc1e74,2026-07-01T20:00:00Z,Belgium,Senegal,2-0,0.7391693904034552,0.7391693904034552,0.0001888414071732,0.0832914580668867,0.3607928683805458,0.2775014103136591,0.4338357691128522,0.5661642308871477,0.5661642308871477,0.9006728088306041,fragile,high,big5_h2h_totals,odds,1.3876343814328618,1.059828821630173,2.447460495025799,0.3278032136600886,0.4338357691128522,0.2892676477682034,0.2768965831189443,0.4315018403659967,0.2950165702278778,0.2734815894061254,2.5,0.4389343859688304,0.4426411910361618,1-1,0.1374089085121031,0.635820097083325,0.1033492933201302,0.999290537867346,0.0007094621326538,0.0049238068047864,1.0,raw_ev,2-0,2-0,2-0,1-0,2-0,1-0,0.7393582318106284,0.0,0.1098696948684445,0.2814358407902187,0.4338357691128522,0.0574305612305122,0.0649215039997094,0.257312832378016,0.7391693904034552,True,14,4,0.7142857142857143,False,1-0,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,1-0,0.7393582318106284,0.1098696948684445,0.2814358407902187,0.4338357691128522,2-0,0.7391693904034552,0.0832914580668867,0.3607928683805458,0.4338357691128522,2-1,0.7381996868732167,0.0882746878548875,0.3439037719560662,0.4338357691128522,2-0,2-0,False,
9eeb4876001f5a52ce3c3641bd5f1f2f,2026-07-02T00:00:00Z,United States,Bosnia & Herzegovina,2-0,1.1561444836715973,1.1561444836715973,0.0981633123395366,0.1346762719259362,0.5095663821519787,0.3748901102260424,0.6993468847067038,0.3006531152932962,0.3006531152932962,0.9086996307724822,strong,low,big5_h2h_totals,odds,2.1315475082819755,0.6938980364703909,2.825310593399035,1.437514525403217,0.6993468847067037,0.1992712177090012,0.1013818975842951,0.7000569718053039,0.1930461594418937,0.1068968687528024,2.5,0.5264096871314445,0.5365828586865199,2-0,0.1346762719259362,1.1561444836715973,0.0,0.9936704869710924,0.0063295130289077,0.0047217930599651,1.0,raw_ev,2-0,5-1,2-0,2-0,2-0,2-0,1.1561444836715973,0.0,0.1346762719259362,0.5095663821519787,0.6993468847067038,0.0685898518717793,0.0685898518717793,0.5348521612019315,1.1561444836715973,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,1.1561444836715973,0.1346762719259362,0.5095663821519787,0.6993468847067038,2-1,1.0579811713320606,0.0934516006485595,0.4369137713050347,0.6993468847067039,1-0,1.0521109079116946,0.1193500434588714,0.3474779160333671,0.6993468847067038,2-0,2-0,False,
a518ac20df8f5c732b881e213ae0c230,2026-07-02T19:00:00Z,Spain,Austria,2-0,1.218967877852867,1.218967877852867,0.1141817832060057,0.1467137477157553,0.5346200915678114,0.3879063438520561,0.7315872104953283,0.2684127895046717,0.2684127895046717,0.9042974347993188,strong,low,big5_h2h_totals,odds,2.1857463254974294,0.6043117172166061,2.7898895479715806,1.5812661147205622,0.7315872104953283,0.1865888626117263,0.0818239268929454,0.7318644750912859,0.1821942249063194,0.0859413000023946,2.5,0.5194578094152762,0.5281642334602108,2-0,0.1467137477157553,1.218967877852867,0.0,0.9927994146949786,0.0072005853050214,0.0042091715560051,1.0,raw_ev,2-0,1-0,2-0,2-0,2-0,2-0,1.218967877852867,0.0,0.1467137477157553,0.5346200915678114,0.7315872104953283,0.0685898518717793,0.0685898518717793,0.5804450434491621,1.218967877852867,True,14,0,1.0,False,,internal_results_elo,2026-06-29T11:19:43Z,0,True,0.0,2-0,1.218967877852867,0.1467137477157553,0.5346200915678114,0.7315872104953283,1-0,1.1047860946468613,0.1277557959414794,0.3631303804786268,0.7315872104953286,3-0,1.0978825831168584,0.1068930116565563,0.4119117102733903,0.7315872104953286,2-0,2-0,False,
