home_team,away_team,raw_pick,candidate_pick,scenarios_tested,scenarios_passed,scenarios_positive_delta,mean_delta_p_finish_first,min_delta_p_finish_first,max_delta_p_finish_first,mean_ev_loss,max_ev_loss,mean_z_score,pass_rate,positive_delta_rate,robust_switch
Germany,Ivory Coast,2-0,3-1,11,0,3,-0.0006581818181818182,-0.00435,0.0028,0.019694545454545454,0.04201,-1.0121818181818183,0.0,0.2727272727272727,False
Norway,Senegal,2-1,2-0,11,0,1,-0.0007299999999999999,-0.00161,0.00042,0.019304181818181818,0.026176,-1.2243636363636363,0.0,0.09090909090909091,False
Turkey,United States,1-2,1-1,11,0,3,-0.001240909090909091,-0.008,0.00778,0.16978845454545455,0.220198,-1.0055454545454545,0.0,0.2727272727272727,False
Ecuador,Germany,0-2,1-2,11,0,1,-0.0014590909090909092,-0.00354,0.00071,0.027662,0.036433,-2.171090909090909,0.0,0.09090909090909091,False
Turkey,United States,1-2,0-2,11,0,0,-0.0017672727272727271,-0.00277,-0.00098,0.02692890909090909,0.033758,-2.9315454545454545,0.0,0.0,False
Norway,Senegal,2-1,1-0,11,0,1,-0.00181,-0.00362,0.00011,0.031256454545454546,0.046992,-2.876818181818182,0.0,0.09090909090909091,False
Cape Verde,Saudi Arabia,1-2,0-2,11,0,0,-0.0018327272727272728,-0.00363,-0.00076,0.02347845454545455,0.029985,-3.1066363636363636,0.0,0.0,False
Jordan,Argentina,0-2,0-3,11,0,1,-0.0018754545454545454,-0.0062,0.00078,0.04425609090909091,0.06373,-2.3702727272727273,0.0,0.09090909090909091,False
Bosnia & Herzegovina,Qatar,2-0,2-1,11,0,0,-0.0018854545454545456,-0.00347,-0.00013,0.036808272727272724,0.046918,-2.7924545454545453,0.0,0.0,False
Cape Verde,Saudi Arabia,1-2,0-1,11,0,0,-0.00214,-0.00427,-0.00014,0.026819545454545457,0.042044,-3.428272727272727,0.0,0.0,False
Morocco,Haiti,2-0,3-0,11,0,0,-0.0023690909090909092,-0.00618,-0.00033,0.04980154545454545,0.069868,-2.933363636363637,0.0,0.0,False
Portugal,Uzbekistan,2-0,3-0,11,0,0,-0.002703636363636364,-0.0051,-0.00044,0.054270454545454545,0.074945,-3.303,0.0,0.0,False
Uruguay,Spain,0-2,1-2,11,0,0,-0.003380909090909091,-0.00505,-0.00185,0.04971336363636363,0.059063,-4.956181818181818,0.0,0.0,False
Bosnia & Herzegovina,Qatar,2-0,3-1,11,0,0,-0.003549090909090909,-0.00674,-0.00013,0.050991272727272725,0.07462,-5.294818181818181,0.0,0.0,False
Netherlands,Sweden,2-0,3-1,11,0,0,-0.0036227272727272723,-0.00647,-0.0012,0.03740645454545455,0.058018,-5.567454545454545,0.0,0.0,False
Norway,France,1-2,0-1,11,0,0,-0.003662727272727273,-0.00666,-0.00179,0.03847518181818182,0.05584,-5.463090909090909,0.0,0.0,False
Croatia,Ghana,2-0,2-1,11,0,0,-0.003819090909090909,-0.00539,-0.00231,0.054108,0.062797,-5.591090909090909,0.0,0.0,False
Ecuador,Germany,0-2,0-1,11,0,0,-0.004026363636363637,-0.00541,-0.00257,0.051003454545454546,0.061134,-5.729818181818182,0.0,0.0,False
New Zealand,Egypt,0-2,0-1,11,0,0,-0.004122727272727273,-0.0052,-0.00278,0.05155527272727272,0.063427,-5.565727272727273,0.0,0.0,False
Croatia,Ghana,2-0,1-0,11,0,0,-0.004176363636363637,-0.00579,-0.00217,0.050414999999999995,0.062058,-5.728363636363636,0.0,0.0,False
Argentina,Austria,2-0,2-1,11,0,0,-0.004400909090909091,-0.00581,-0.00311,0.05457872727272727,0.063607,-6.420363636363636,0.0,0.0,False
Tunisia,Japan,0-2,0-1,11,0,0,-0.004445454545454545,-0.00564,-0.00135,0.05499727272727273,0.067145,-5.886272727272726,0.0,0.0,False
Jordan,Algeria,0-2,1-2,11,0,0,-0.004499090909090909,-0.00615,-0.00307,0.05202281818181818,0.061153,-6.560818181818181,0.0,0.0,False
South Africa,South Korea,0-2,1-2,11,0,0,-0.00452090909090909,-0.00585,-0.00263,0.053890181818181816,0.062671,-6.5840000000000005,0.0,0.0,False
South Africa,South Korea,0-2,0-1,11,0,0,-0.004602727272727273,-0.00649,-0.00207,0.05324281818181819,0.064698,-6.263999999999999,0.0,0.0,False
Colombia,DR Congo,2-0,1-0,11,0,0,-0.004831818181818181,-0.00603,-0.00348,0.05850163636363637,0.071824,-6.148,0.0,0.0,False
England,Ghana,2-0,3-0,11,0,0,-0.004884545454545455,-0.00744,-0.00236,0.07587318181818183,0.096813,-5.890090909090909,0.0,0.0,False
New Zealand,Egypt,0-2,1-2,11,0,0,-0.0048927272727272725,-0.00674,-0.0031,0.05985790909090909,0.068535,-7.119090909090909,0.0,0.0,False
Panama,England,0-2,0-3,11,0,0,-0.005091818181818183,-0.0086,-0.0031,0.07104918181818182,0.090497,-6.448090909090909,0.0,0.0,False
Argentina,Austria,2-0,1-0,11,0,0,-0.005132727272727273,-0.00854,-0.00341,0.061127,0.07209,-7.028363636363636,0.0,0.0,False
Jordan,Argentina,0-2,1-3,11,0,0,-0.00534,-0.0097,-0.00135,0.06683663636363636,0.093152,-7.625909090909091,0.0,0.0,False
Uruguay,Spain,0-2,0-1,11,0,0,-0.005368181818181818,-0.00729,-0.00427,0.07098218181818182,0.080918,-7.444272727272727,0.0,0.0,False
Turkey,United States,1-2,0-1,11,0,0,-0.005380909090909091,-0.00708,-0.00411,0.058272727272727275,0.072545,-8.636090909090909,0.0,0.0,False
Jordan,Algeria,0-2,0-1,11,0,0,-0.005606363636363637,-0.00732,-0.00397,0.06401290909090909,0.074627,-7.7,0.0,0.0,False
Panama,Croatia,0-2,0-1,11,0,0,-0.00561,-0.00692,-0.00357,0.06547609090909091,0.076801,-7.533636363636364,0.0,0.0,False
Panama,Croatia,0-2,1-2,11,0,0,-0.005691818181818182,-0.00663,-0.00506,0.06734627272727273,0.076428,-8.203545454545456,0.0,0.0,False
Curacao,Ivory Coast,0-2,1-3,11,0,0,-0.005771818181818183,-0.01035,-0.00355,0.06238481818181818,0.088937,-8.258454545454546,0.0,0.0,False
Uruguay,Cape Verde,2-0,1-0,11,0,0,-0.005896363636363636,-0.00687,-0.00474,0.06907818181818182,0.082196,-7.428,0.0,0.0,False
New Zealand,Belgium,0-2,0-3,11,0,0,-0.0059190909090909094,-0.00822,-0.00433,0.08071872727272728,0.101078,-7.245818181818181,0.0,0.0,False
Tunisia,Japan,0-2,1-2,11,0,0,-0.00627,-0.00801,-0.00403,0.06954018181818182,0.078234,-8.990909090909092,0.0,0.0,False
France,Iraq,3-0,4-0,11,0,0,-0.006390000000000001,-0.01014,-0.00407,0.09245281818181818,0.111126,-7.934636363636364,0.0,0.0,False
Tunisia,Netherlands,0-2,0-3,11,0,0,-0.006554545454545454,-0.00768,-0.00488,0.09230936363636365,0.110959,-8.417,0.0,0.0,False
Belgium,Iran,2-0,2-1,11,0,0,-0.006644545454545455,-0.00867,-0.00525,0.077265,0.087312,-9.510545454545454,0.0,0.0,False
Paraguay,Australia,1-0,2-0,11,0,0,-0.006646363636363636,-0.0087,-0.00418,0.062272,0.074711,-9.338272727272727,0.0,0.0,False
Turkey,United States,1-2,1-3,11,0,0,-0.006688181818181818,-0.00806,-0.00494,0.06861109090909091,0.077736,-10.990272727272727,0.0,0.0,False
Norway,France,1-2,1-3,11,0,0,-0.006818181818181818,-0.0093,-0.00526,0.06714172727272727,0.077474,-10.438,0.0,0.0,False
Netherlands,Sweden,2-0,1-0,11,0,0,-0.006938181818181818,-0.0086,-0.00533,0.06949281818181818,0.076022,-10.516818181818183,0.0,0.0,False
Germany,Ivory Coast,2-0,3-0,11,0,0,-0.0072854545454545455,-0.00885,-0.00551,0.08509663636363637,0.100335,-10.564363636363636,0.0,0.0,False
Panama,England,0-2,1-3,11,0,0,-0.007360909090909091,-0.01116,-0.00344,0.08436772727272727,0.110265,-10.488272727272728,0.0,0.0,False
Morocco,Haiti,2-0,3-1,11,0,0,-0.007387272727272728,-0.01162,-0.00434,0.08450145454545455,0.111038,-10.463636363636363,0.0,0.0,False
Bosnia & Herzegovina,Qatar,2-0,3-0,11,0,0,-0.007398181818181818,-0.01005,-0.00499,0.09369509090909091,0.110201,-10.23409090909091,0.0,0.0,False
Scotland,Brazil,0-2,1-2,11,0,0,-0.007668181818181819,-0.00877,-0.00647,0.08637463636363636,0.09645,-10.941818181818181,0.0,0.0,False
Tunisia,Netherlands,0-2,1-2,11,0,0,-0.007728181818181818,-0.00974,-0.00585,0.08460718181818182,0.095685,-11.015636363636363,0.0,0.0,False
Panama,England,0-2,1-2,11,0,0,-0.007766363636363637,-0.00989,-0.0053,0.09613163636363636,0.107948,-11.101727272727272,0.0,0.0,False
Scotland,Brazil,0-2,0-1,11,0,0,-0.00792909090909091,-0.01068,-0.00651,0.09613318181818183,0.105757,-10.541636363636364,0.0,0.0,False
Belgium,Iran,2-0,1-0,11,0,0,-0.008001818181818181,-0.00923,-0.00694,0.09407372727272727,0.103406,-10.752727272727272,0.0,0.0,False
Spain,Saudi Arabia,3-0,4-0,11,0,0,-0.008129090909090909,-0.01074,-0.00645,0.10489727272727273,0.122794,-10.104181818181818,0.0,0.0,False
Tunisia,Netherlands,0-2,1-3,11,0,0,-0.008225454545454546,-0.01125,-0.00574,0.09067145454545454,0.1157,-11.789636363636363,0.0,0.0,False
Jordan,Argentina,0-2,1-2,11,0,0,-0.008566363636363636,-0.01098,-0.00672,0.09856227272727272,0.111102,-12.426181818181817,0.0,0.0,False
Norway,Senegal,2-1,3-1,11,0,0,-0.008604545454545455,-0.00998,-0.00744,0.08421054545454545,0.091814,-14.57909090909091,0.0,0.0,False
Japan,Sweden,2-1,3-1,11,0,0,-0.008903636363636364,-0.01022,-0.00778,0.08661054545454545,0.094408,-14.773727272727273,0.0,0.0,False
Bosnia & Herzegovina,Qatar,2-0,1-0,11,0,0,-0.008957272727272729,-0.01032,-0.00801,0.1022050909090909,0.107902,-13.118454545454545,0.0,0.0,False
Germany,Ivory Coast,2-0,1-0,11,0,0,-0.00896909090909091,-0.00985,-0.0079,0.09486072727272728,0.099196,-13.794818181818181,0.0,0.0,False
DR Congo,Uzbekistan,2-1,3-1,11,0,0,-0.00901,-0.01021,-0.0079,0.08703372727272728,0.094834,-14.850363636363637,0.0,0.0,False
Uruguay,Spain,0-2,1-3,11,0,0,-0.009119090909090908,-0.01128,-0.00611,0.10250836363636363,0.123825,-13.683,0.0,0.0,False
Senegal,Iraq,2-0,1-0,11,0,0,-0.00930090909090909,-0.01055,-0.00733,0.10990463636363637,0.12045,-11.767090909090909,0.0,0.0,False
Colombia,Portugal,0-2,1-3,11,0,0,-0.009323636363636364,-0.01308,-0.00697,0.08326681818181818,0.099092,-15.539545454545454,0.0,0.0,False
Switzerland,Canada,1-0,3-1,11,0,0,-0.009531818181818181,-0.01279,-0.00643,0.09142700000000001,0.115577,-14.745090909090909,0.0,0.0,False
Ecuador,Germany,0-2,1-3,11,0,0,-0.009543636363636364,-0.01204,-0.00703,0.09423372727272729,0.113752,-14.723272727272727,0.0,0.0,False
Portugal,Uzbekistan,2-0,3-1,11,0,0,-0.009563636363636364,-0.01306,-0.0061,0.10303536363636363,0.129719,-13.489636363636363,0.0,0.0,False
Morocco,Haiti,2-0,2-1,11,0,0,-0.009696363636363637,-0.01104,-0.00847,0.11241745454545456,0.125095,-13.915363636363635,0.0,0.0,False
Colombia,DR Congo,2-0,2-1,11,0,0,-0.00972090909090909,-0.01227,-0.00827,0.09889936363636363,0.107277,-13.730272727272729,0.0,0.0,False
Cape Verde,Saudi Arabia,1-2,1-3,11,0,0,-0.00985818181818182,-0.01116,-0.0084,0.08727554545454547,0.09409,-16.916454545454545,0.0,0.0,False
Czech Republic,Mexico,0-2,1-3,11,0,0,-0.009893636363636363,-0.01168,-0.00892,0.08958481818181818,0.105081,-16.513727272727273,0.0,0.0,False
Algeria,Austria,0-1,1-3,11,0,0,-0.009968181818181819,-0.01415,-0.00781,0.091047,0.114652,-15.71709090909091,0.0,0.0,False
Paraguay,Australia,1-0,2-1,11,0,0,-0.01006090909090909,-0.0127,-0.00705,0.08416863636363636,0.101898,-14.660636363636364,0.0,0.0,False
Belgium,Iran,2-0,3-1,11,0,0,-0.010197272727272727,-0.01365,-0.00622,0.11223554545454545,0.135358,-14.779363636363637,0.0,0.0,False
Belgium,Iran,2-0,3-0,11,0,0,-0.010565454545454546,-0.01291,-0.00785,0.12490290909090908,0.141978,-13.883181818181818,0.0,0.0,False
Scotland,Brazil,0-2,0-3,11,0,0,-0.010597272727272728,-0.01422,-0.00939,0.12636063636363637,0.143767,-13.780545454545456,0.0,0.0,False
Senegal,Iraq,2-0,3-0,11,0,0,-0.010843636363636363,-0.01221,-0.00947,0.12720781818181817,0.146466,-13.261909090909091,0.0,0.0,False
Spain,Saudi Arabia,3-0,3-1,11,0,0,-0.011039090909090908,-0.01231,-0.00943,0.11697227272727272,0.123589,-15.458363636363636,0.0,0.0,False
Jordan,Algeria,0-2,1-3,11,0,0,-0.011091818181818182,-0.01418,-0.00869,0.11148336363636363,0.132168,-16.585636363636365,0.0,0.0,False
France,Iraq,3-0,3-1,11,0,0,-0.011101818181818183,-0.01283,-0.00989,0.11564145454545455,0.122992,-15.60609090909091,0.0,0.0,False
Scotland,Brazil,0-2,1-3,11,0,0,-0.011111818181818181,-0.01435,-0.009,0.12090445454545455,0.144109,-16.02481818181818,0.0,0.0,False
Tunisia,Netherlands,0-2,0-1,11,0,0,-0.01113,-0.01325,-0.0087,0.12001945454545454,0.126494,-15.174272727272728,0.0,0.0,False
Argentina,Austria,2-0,3-1,11,0,0,-0.011206363636363638,-0.01319,-0.00984,0.11688845454545455,0.137295,-16.820363636363638,0.0,0.0,False
New Zealand,Belgium,0-2,1-2,11,0,0,-0.011237272727272728,-0.01265,-0.01018,0.12328763636363638,0.135168,-15.820454545454545,0.0,0.0,False
Uruguay,Cape Verde,2-0,2-1,11,0,0,-0.011307272727272728,-0.01378,-0.00972,0.109813,0.118433,-15.85,0.0,0.0,False
Ecuador,Curacao,2-0,3-1,11,0,0,-0.011341818181818182,-0.01488,-0.00793,0.11949081818181818,0.146987,-16.048454545454543,0.0,0.0,False
Curacao,Ivory Coast,0-2,1-2,11,0,0,-0.011516363636363635,-0.01424,-0.01023,0.119874,0.133999,-16.941636363636363,0.0,0.0,False
Egypt,Iran,2-0,3-1,11,0,0,-0.01161090909090909,-0.01302,-0.00976,0.10893327272727273,0.12356,-19.452363636363636,0.0,0.0,False
New Zealand,Belgium,0-2,1-3,11,0,0,-0.011637272727272729,-0.01533,-0.00878,0.11717190909090909,0.143128,-16.377909090909093,0.0,0.0,False
Netherlands,Sweden,2-0,3-0,11,0,0,-0.011663636363636364,-0.01364,-0.01002,0.10860954545454544,0.122135,-17.47381818181818,0.0,0.0,False
Portugal,Uzbekistan,2-0,2-1,11,0,0,-0.01169090909090909,-0.01334,-0.01016,0.12802863636363637,0.140826,-16.64890909090909,0.0,0.0,False
Croatia,Ghana,2-0,3-1,11,0,0,-0.012107272727272727,-0.0141,-0.01009,0.12500118181818182,0.144414,-18.410363636363638,0.0,0.0,False
Panama,England,0-2,0-1,11,0,0,-0.01212909090909091,-0.01342,-0.01097,0.1350888181818182,0.139774,-16.68136363636364,0.0,0.0,False
New Zealand,Belgium,0-2,0-1,11,0,0,-0.01213,-0.01317,-0.00969,0.13746927272727272,0.143631,-15.990818181818183,0.0,0.0,False
Senegal,Iraq,2-0,2-1,11,0,0,-0.012167272727272726,-0.01347,-0.01045,0.13260281818181818,0.142795,-16.899,0.0,0.0,False
South Africa,South Korea,0-2,1-3,11,0,0,-0.012205454545454545,-0.01399,-0.00846,0.12254827272727273,0.142228,-18.391727272727273,0.0,0.0,False
Panama,Croatia,0-2,1-3,11,0,0,-0.01226,-0.01447,-0.01003,0.12769263636363637,0.148392,-18.18018181818182,0.0,0.0,False
Uruguay,Spain,0-2,0-3,11,0,0,-0.012397272727272727,-0.01485,-0.01011,0.13694954545454546,0.151867,-17.191272727272725,0.0,0.0,False
England,Ghana,2-0,1-0,11,0,0,-0.012629090909090908,-0.01513,-0.01036,0.14354109090909092,0.149543,-16.49890909090909,0.0,0.0,False
England,Ghana,2-0,3-1,11,0,0,-0.012667272727272727,-0.01503,-0.00887,0.12733509090909093,0.153548,-17.74981818181818,0.0,0.0,False
