boundary_ms,boundary_iso,position_open,marks_carried_forward,spot_qty,spot_mark,perp_mark,spot_value,margin,cash,nav,funding_received,fees_paid,traded_notional,period_return_on_capital,period_return_on_nav,flagged,rebalances,forced_liquidations,unverifiable_open,rejected_open
1578556800000,2020-01-09T08:00:00Z,True,False,0.007132667617689016,139.93,139.91,0.9980741797432241,0.5022360057061341,-0.001285805991440789,1.4990243794579174,9.979315263908702e-05,0.0,0.0,0.000304284355682564,0.00030457513296806214,False,0,0,0,0
1578585600000,2020-01-09T16:00:00Z,True,False,0.007132667617689016,138.2,138.12,0.9857346647646219,0.5151019971469329,-0.001285805991440789,1.499550855920114,9.851640513552069e-05,0.0,0.0,0.00035098430813107484,0.00035121274170804253,False,0,0,0,0
1578614400000,2020-01-10T00:00:00Z,True,False,0.007132667617689016,137.74,137.73,0.9824536376604851,0.5179819757489302,-0.001285805991440789,1.4991498074179745,9.823823109843081e-05,0.0,0.0,-0.00026736566809315576,-0.00026744574920963986,False,0,0,0,0
1578643200000,2020-01-10T08:00:00Z,True,False,0.007132667617689016,136.63,136.64,0.9745363766048503,0.5258540442225395,-0.001285805991440789,1.4991046148359488,9.74607703281027e-05,0.0,0.0,-3.012838801700705e-05,-3.0145474322922404e-05,False,0,0,0,0
1578672000000,2020-01-10T16:00:00Z,True,False,0.007132667617689016,142.51,142.43,1.0164764621968616,0.48465748930099867,-0.001285805991440789,1.4998481455064194,0.00010159058487874466,0.0,0.0,0.0004956871136470772,0.0004959831776329915,False,0,0,0,0
1578700800000,2020-01-11T00:00:00Z,True,False,0.007132667617689016,144.84,144.8,1.033095577746077,0.4678563480741798,-0.001285805991440789,1.4996661198288161,0.00010328102710413696,0.0,0.0,-0.00012135045173566894,-0.00012136273805360537,False,0,0,0,0
1578729600000,2020-01-11T08:00:00Z,True,False,0.007132667617689016,142.93,142.88,1.0194721825962911,0.4816529814550644,-0.001285805991440789,1.4998393580599148,0.00010191155492154066,0.0,0.0,0.00011549215406588449,0.00011551786681583464,False,0,0,0,0
1578758400000,2020-01-11T16:00:00Z,True,False,0.007132667617689016,143.41,143.4,1.0228958630527818,0.47804627674750366,-0.001285805991440789,1.4996563338088447,0.0001022824536376605,0.0,0.0,-0.00012201616738020486,-0.00012202923605554155,False,0,0,0,0
1578787200000,2020-01-12T00:00:00Z,True,False,0.007132667617689016,142.38,142.4,1.015549215406562,0.4852805135520685,-0.001285805991440789,1.4995439229671896,0.0001015691868758916,0.0,0.0,-7.494056110320575e-05,-7.495773472948187e-05,False,0,0,0,0
1578816000000,2020-01-12T08:00:00Z,True,False,0.007132667617689016,144.54,144.54,1.0309557774607703,0.4701197004279602,-0.001285805991440789,1.4997896718972896,0.00010309557774607703,0.0,0.0,0.00016383262006665808,0.0001638824487472943,False,0,0,0,0
1578844800000,2020-01-12T16:00:00Z,True,False,0.007132667617689016,144.92,144.99,1.033666191155492,0.4670134165477889,-0.001285805991440789,1.4993938017118402,0.00010341654778887305,0.0,0.0,-0.00026391345696641366,-0.0002639504677669956,False,0,0,0,0
1578873600000,2020-01-13T00:00:00Z,True,False,0.007132667617689016,146.54,146.57,1.0452211126961484,0.45584834522111284,-0.001285805991440789,1.4997836519258203,0.0001045435092724679,0.0,0.0,0.0002599001426535352,0.0002600052191325544,False,0,0,0,0
1578902400000,2020-01-13T08:00:00Z,True,False,0.007132667617689016,142.87,142.89,1.0190442225392298,0.4821984807417976,-0.001285805991440789,1.4999568972895867,0.00010191868758915834,0.0,0.0,0.00011549690917744826,0.00011551356993652788,False,0,0,0,0
1578931200000,2020-01-13T16:00:00Z,True,False,0.007132667617689016,142.83,142.81,1.0187589158345223,0.4828709557774608,-0.001285805991440789,1.5003440656205422,0.00010186162624821684,0.0,0.0,0.0002581122206371707,0.00025811963774102103,False,0,0,0,0
1578960000000,2020-01-14T00:00:00Z,True,False,0.007132667617689016,143.58,143.58,1.024108416547789,0.477481212553495,-0.001285805991440789,1.5003038231098431,0.0001024108416547789,0.0,0.0,-2.6828340466078515e-05,-2.6822188070889908e-05,False,0,0,0,0
1578988800000,2020-01-14T08:00:00Z,True,False,0.007132667617689016,149.0,149.09,1.0627674750356633,0.4382865549215407,-0.001285805991440789,1.4997682239657633,0.00010634094151212555,0.0,0.0,-0.00035706609605338596,-0.00035699378741144725,False,0,0,0,0
1579017600000,2020-01-14T16:00:00Z,True,False,0.007132667617689016,156.04,156.08,1.1129814550641939,0.38854053495007135,-0.001285805991440789,1.5002361840228244,0.00011132667617689017,0.0,0.0,0.00031197337137411907,0.00031202158412436216,False,0,0,0,0
1579046400000,2020-01-15T00:00:00Z,True,False,0.007132667617689016,165.64,165.77,1.1814550641940085,0.31956147994864487,-0.001285805991440789,1.4997307381512126,0.00013649421398002855,0.0,0.0,-0.0003369639144078877,-0.00033691086576548117,False,0,0,0,0
1579075200000,2020-01-15T08:00:00Z,True,False,0.007132667617689016,161.54,161.64,1.1522111269614836,0.3492525531098433,-0.001285805991440789,1.5001778740798861,0.00023315590014265334,0.0,0.0,0.0002980906191158243,0.0002981441383436066,False,0,0,0,0
1579104000000,2020-01-15T16:00:00Z,True,False,0.007132667617689016,162.41,162.62,1.158416547788873,0.34263213397146947,-0.001285805991440789,1.4997628757689017,0.00036959512696148366,0.0,0.0,-0.0002766655406563068,-0.00027663273679395773,False,0,0,0,0
1579132800000,2020-01-16T00:00:00Z,True,False,0.007132667617689016,166.4,166.6,1.1868758915834523,0.31444808896433685,-0.001285805991440789,1.5000381745563485,0.00020397211126961482,0.0,0.0,0.00018353252496439154,0.00018356154289101773,False,0,0,0,0
1579161600000,2020-01-16T08:00:00Z,True,False,0.007132667617689016,161.0,161.16,1.1483594864479316,0.3536912780485023,-0.001285805991440789,1.5007649585049931,0.0004414772439372325,0.0,0.0,0.00048452263242978094,0.000484510301785903,False,0,0,0,0
1579190400000,2020-01-16T16:00:00Z,True,False,0.007132667617689016,162.52,162.72,1.1592011412268188,0.343054565694722,-0.001285805991440789,1.5009699009301,0.0004902491298145507,0.0,0.0,0.0001366282834046236,0.00013655864227473134,False,0,0,0,0
1579219200000,2020-01-17T00:00:00Z,True,False,0.007132667617689016,164.21,164.37,1.1712553495007134,0.33150574641084174,-0.001285805991440789,1.5014752899201143,0.00022008228530670475,0.0,0.0,0.0003369259933429329,0.0003367082775617318,False,0,0,0,0
1579248000000,2020-01-17T08:00:00Z,True,False,0.005855020764936402,171.08,171.23,1.0016769524653197,0.5012776027900301,-0.001613771550308121,1.5013407837050416,0.00012213266761768903,0.0003279655588673322,0.4373512941657472,-8.967081004855142e-05,-8.958270307582714e-05,False,1,0,0,0
1579276800000,2020-01-17T16:00:00Z,True,False,0.005855020764936402,168.34,168.5,0.985634195569394,0.5174623497652511,-0.001613771550308121,1.5014827737843368,0.0002005402869447329,0.0,0.0,9.466005286358954e-05,9.457551598961832e-05,False,0,0,0,0
1579305600000,2020-01-18T00:00:00Z,True,False,0.005855020764936402,169.85,170.06,0.9944752769244479,0.5084280878550788,-0.001613771550308121,1.5012895932292185,9.957048312850847e-05,0.0,0.0,-0.00012878703674568115,-0.00012865985443936026,False,0,0,0,0
1579334400000,2020-01-18T08:00:00Z,True,False,0.005855020764936402,168.07,168.19,0.984053339962861,0.5194754522797553,-0.001613771550308121,1.5019150206923082,9.847559424546536e-05,0.0,0.0,0.00041695164205979296,0.000416593484635045,False,0,0,0,0
1579363200000,2020-01-18T16:00:00Z,True,False,0.005855020764936402,175.53,175.68,1.0277317948692868,0.4757346378610666,-0.001613771550308121,1.5018526611800453,0.00011329111068496075,0.0,0.0,-4.157300817538475e-05,-4.152000040196045e-05,False,0,0,0,0
1579392000000,2020-01-19T00:00:00Z,True,False,0.005855020764936402,174.14,174.43,1.019593316006025,0.4835095429251502,-0.001613771550308121,1.5014890873808673,0.00045612910791308135,0.0,0.0,-0.00024238253278537533,-0.00024208353360867865,False,0,0,0,0
1579420800000,2020-01-19T08:00:00Z,True,False,0.005855020764936402,176.55,176.73,1.0337039160495218,0.4702484049406025,-0.001613771550308121,1.5023385494398163,0.00020540977480595912,0.0,0.0,0.0005663080392993199,0.0005657464087406354,False,0,0,0,0
1579449600000,2020-01-19T16:00:00Z,True,False,0.005855020764936402,164.81,164.96,0.9649659722691685,0.5393923725085424,-0.001613771550308121,1.5027445732274027,0.00023037316463856997,0.0,0.0,0.0002706825250577971,0.0002702611789718566,False,0,0,0,0
1579478400000,2020-01-20T00:00:00Z,True,False,0.005855020764936402,166.79,167.04,0.9765589133837425,0.527678519425728,-0.001613771550308121,1.5026236612591624,0.00046459010825317115,0.0,0.0,-8.060797882706676e-05,-8.046075853110473e-05,False,0,0,0,0
1579507200000,2020-01-20T08:00:00Z,True,False,0.005855020764936402,165.63,165.8,0.9697670892964163,0.535463743210954,-0.001613771550308121,1.5036170609570623,0.0005249980367049754,0.0,0.0,0.0006622664652666069,0.0006611101126062833,False,0,0,0,0
1579536000000,2020-01-20T16:00:00Z,True,False,0.005855020764936402,166.83,167.03,0.97679311421434,0.5286391901934071,-0.001613771550308121,1.503818532857439,0.0003771225233248087,0.0,0.0,0.00013431460025126185,0.0001339914966437216,False,0,0,0,0
1579564800000,2020-01-21T00:00:00Z,True,False,0.005855020764936402,166.87,167.03,0.9770273150449374,0.5288507922896982,-0.001613771550308121,1.5042643357843275,0.0002116020962911386,0.0,0.0,0.0002972019512590407,0.000296447288783894,False,0,0,0,0
1579593600000,2020-01-21T08:00:00Z,True,False,0.005855020764936402,166.53,166.75,0.975036607984859,0.5306544452102733,-0.001613771550308121,1.504077281644824,0.0001642471063928156,0.0,0.0,-0.0001247027596688414,-0.00012434924836927255,False,0,0,0,0
1579622400000,2020-01-21T16:00:00Z,True,False,0.005855020764936402,168.1,168.27,0.9842289905858091,0.5219383313861484,-0.001613771550308121,1.5045535504216494,0.0001835177385784591,0.0,0.0,0.0003175125178834411,0.0003166517988387852,False,0,0,0,0
1579651200000,2020-01-22T00:00:00Z,True,False,0.005855020764936402,169.49,169.52,0.9923674694490708,0.514771910798909,-0.001613771550308121,1.5055256086976718,0.0001523553689310549,0.0,0.0,0.0006480388506814686,0.0006460775528727488,False,0,0,0,0
1579680000000,2020-01-22T08:00:00Z,True,False,0.005855020764936402,169.2,169.38,0.9906695134272392,0.5156907860477168,-0.001613771550308121,1.504746527924648,9.917234171649278e-05,0.0,0.0,-0.0005193871820159401,-0.0005174809173108919,False,0,0,0,0
1579708800000,2020-01-22T16:00:00Z,True,False,0.005855020764936402,167.42,167.59,0.9802475764656524,0.5262693975099525,-0.001613771550308121,1.5049032024252966,9.812429299956917e-05,0.0,0.0,0.0001044496670994377,0.00010412019415974232,False,0,0,0,0
1579737600000,2020-01-23T00:00:00Z,True,False,0.005855020764936402,168.07,168.19,0.984053339962861,0.5228548606452361,-0.001613771550308121,1.505294429057789,9.847559424546536e-05,0.0,0.0,0.0002608177549947577,0.0002599679712700851,False,0,0,0,0
1579766400000,2020-01-23T08:00:00Z,True,False,0.005855020764936402,164.88,165.05,0.965375823722714,0.5413362629648616,-0.001613771550308121,1.5050983151372674,9.663711772527533e-05,0.0,0.0,-0.00013074261368103043,-0.0001302827651094806,False,0,0,0,0
1579795200000,2020-01-23T16:00:00Z,True,False,0.005855020764936402,163.15,163.28,0.955246637799374,0.5519099140722413,-0.001613771550308121,1.5055427803213073,0.00021026435344230956,0.0,0.0,0.00029631012269308127,0.00029530641259093294,False,0,0,0,0
1579824000000,2020-01-24T00:00:00Z,True,False,0.005855020764936402,162.81,162.97,0.9532559307392957,0.5538882710538789,-0.001613771550308121,1.5055304302428665,0.00016330054450731685,0.0,0.0,-8.233385627054446e-06,-8.203073736747623e-06,False,0,0,0,0
1579852800000,2020-01-24T08:00:00Z,True,False,0.005855020764936402,159.25,159.32,0.932412056816122,0.5754246540781766,-0.001613771550308121,1.5062229393439903,0.00016555723227970062,0.0,0.0,0.0004616727340827076,0.0004599768209348823,False,0,0,0,0
1579881600000,2020-01-24T16:00:00Z,True,False,0.005855020764936402,162.62,162.72,0.9521434767939577,0.5557645594105853,-0.001613771550308121,1.506294264654235,0.0002469759331925871,0.0,0.0,4.7550206829486776e-05,4.7353753804691605e-05,False,0,0,0,0
1579910400000,2020-01-25T00:00:00Z,True,False,0.005855020764936402,162.54,162.63,0.9516750751327627,0.5563867314821298,-0.001613771550308121,1.5064480350645844,9.522020270016072e-05,0.0,0.0,0.00010251360689972344,0.00010208523922426314,False,0,0,0,0
1579939200000,2020-01-25T08:00:00Z,True,False,0.005855020764936402,159.53,159.79,0.9340514626303043,0.5731085478313521,-0.001613771550308121,1.5055462389113483,9.355737680291878e-05,0.0,0.0,-0.0006011974354908448,-0.0005986241358782638,False,0,0,0,0
1579968000000,2020-01-25T16:00:00Z,True,False,0.005855020764936402,160.41,160.59,0.9392038809034483,0.5686858570654882,-0.001613771550308121,1.5062759664186283,0.0002613258460853112,0.0,0.0,0.00048648500485359847,0.00048469285659908745,False,0,0,0,0
1579996800000,2020-01-26T00:00:00Z,True,False,0.005855020764936402,160.35,160.52,0.9388525796575521,0.5693960745200012,-0.001613771550308121,1.506634882627245,0.0003003660009674223,0.0,0.0,0.00023927747241107392,0.0002382805120831902,False,0,0,0,0
1580025600000,2020-01-26T08:00:00Z,True,False,0.005855020764936402,161.23,161.33,0.944004997930696,0.5649027567956396,-0.001613771550308121,1.5072939831760275,0.0002492490952368972,0.0,0.0,0.00043940036585491765,0.00043746534504301917,False,0,0,0,0
1580054400000,2020-01-26T16:00:00Z,True,False,0.005855020764936402,163.37,163.44,0.9565347423676601,0.5526443574410059,-0.001613771550308121,1.5075653282583579,9.569445938212057e-05,0.0,0.0,0.00018089672155359912,0.00018002133980435982,False,0,0,0,0
1580083200000,2020-01-27T00:00:00Z,True,False,0.005855020764936402,167.86,167.9,0.9828237856022246,0.5266292706280328,-0.001613771550308121,1.507839284679949,9.83057986432822e-05,0.0,0.0,0.0001826376143942987,0.00018172109457287606,False,0,0,0,0
1580112000000,2020-01-27T08:00:00Z,True,False,0.005855020764936402,167.32,167.54,0.9796620743891588,0.5288351731213057,-0.001613771550308121,1.5068834759601564,9.809501789574449e-05,0.0,0.0,-0.000637205813195448,-0.0006338929682387244,False,0,0,0,0
1580140800000,2020-01-27T16:00:00Z,True,False,0.005855020764936402,170.03,170.1,0.9955291806621365,0.5139459138662801,-0.001613771550308121,1.5078613229781084,9.959390321156821e-05,0.0,0.0,0.0006518980119681513,0.0006489201279010244,False,0,0,0,0
1580169600000,2020-01-28T00:00:00Z,True,False,0.005855020764936402,170.08,170.21,0.9958219317003834,0.513403184184328,-0.001613771550308121,1.507611344334403,0.00010132260219093022,0.0,0.0,-0.00016665242913675252,-0.00016578357697485694,False,0,0,0,0
1580198400000,2020-01-28T08:00:00Z,True,False,0.005855020764936402,172.0,172.18,1.0070635715690612,0.5023649080493513,-0.001613771550308121,1.5078147080681044,0.0004961147719479577,0.0,0.0,0.00013557582246740788,0.00013489135277840267,False,0,0,0,0
1580227200000,2020-01-28T16:00:00Z,True,False,0.005855020764936402,172.35,172.58,1.009112828836789,0.5009503802941951,-0.001613771550308121,1.508449437580676,0.0009274805508184476,0.0,0.0,0.00042315300838113856,0.00042095988928570567,False,0,0,0,0
1580256000000,2020-01-29T00:00:00Z,True,False,0.005855020764936402,175.64,175.88,1.0283758471534297,0.48288772940395314,-0.001613771550308121,1.5096498050070748,0.0012589176340480216,0.0,0.0,0.0008002449509323384,0.0007957624541422726,False,0,0,0,0
1580284800000,2020-01-29T08:00:00Z,True,False,0.005855020764936402,178.08,178.23,1.0426620978198746,0.47023593998079954,-0.001613771550308121,1.511284266250366,0.0011075093744469069,0.0,0.0,0.0010896408288609827,0.0010826757555760372,False,0,0,0,0
1580313600000,2020-01-29T16:00:00Z,True,False,0.005855020764936402,175.09,175.35,1.0251555857327146,0.4876689862885917,-0.001613771550308121,1.511210800470998,0.000570586504775297,0.0,0.0,-4.897718624530256e-05,-4.8611489584437436e-05,False,0,0,0,0
1580342400000,2020-01-30T00:00:00Z,True,False,0.005855020764936402,173.72,173.8,1.0171342072847518,0.49730274913808475,-0.001613771550308121,1.5128231848725284,0.0005584806638417144,0.0,0.0,0.0010749229343535542,0.0010669487016819893,False,0,0,0,0
1580371200000,2020-01-30T08:00:00Z,True,False,0.005855020764936402,176.09,176.34,1.0310106064976512,0.4829375076675037,-0.001613771550308121,1.5123343426148468,0.0005065112723573333,0.0,0.0,-0.00032589483845442874,-0.0003231324470498734,False,0,0,0,0
1580400000000,2020-01-30T16:00:00Z,True,False,0.005855020764936402,177.63,177.75,1.040027338475653,0.47525381989880444,-0.001613771550308121,1.5136673868241495,0.000571891509861021,0.0,0.0,0.0008886961395349798,0.0008814480844214911,False,0,0,0,0
1580428800000,2020-01-31T00:00:00Z,True,False,0.005855020764936402,184.69,185.14,1.0813637850761042,0.4328804800037758,-0.001613771550308121,1.512630493529572,0.0008952635578513026,0.0,0.0,-0.0006912621963849711,-0.000685020568985753,False,0,0,0,0
1580457600000,2020-01-31T08:00:00Z,True,False,0.005855020764936402,182.48,182.66,1.0684241891855946,0.44881282439475256,-0.001613771550308121,1.515623242030039,0.001411892893934531,0.0,0.0,0.001995165666978179,0.001978505995528205,False,0,0,0,0
1580486400000,2020-01-31T16:00:00Z,True,False,0.005855020764936402,180.04,180.2,1.0541379385191498,0.46420521309024587,-0.001613771550308121,1.5167293800590875,0.0009890376137496775,0.0,0.0,0.0007374253526989764,0.0007298238759963153,False,0,0,0,0
1580515200000,2020-02-01T00:00:00Z,True,False,0.005855020764936402,179.99,180.14,1.0538451874809032,0.46531602068571504,-0.001613771550308121,1.5175474366163102,0.0007595063495729228,0.0,0.0,0.0005453710381482976,0.0005393556477364467,False,0,0,0,0
1580544000000,2020-02-01T08:00:00Z,True,False,0.005855020764936402,183.13,183.37,1.0722299526828034,0.44716416889780874,-0.001613771550308121,1.517780350030304,0.0007598652828383863,0.0,0.0,0.000155275609329338,0.00015348015381523374,False,0,0,0,0
1580572800000,2020-02-01T16:00:00Z,True,False,0.005855020764936402,181.48,181.65,1.0625691684206582,0.4577970154554477,-0.001613771550308121,1.5187524123257978,0.0005622108419483582,0.0,0.0,0.0006480415303292316,0.0006404499145574254,False,0,0,0,0
1580601600000,2020-02-02T00:00:00Z,True,False,0.005855020764936402,183.6,183.82,1.0749818124423234,0.4454704674063235,-0.001613771550308121,1.5188385082983387,0.00037884701078773445,0.0,0.0,5.7397315027222597e-05,5.6688616157644577e-05,False,0,0,0,0
1580630400000,2020-02-02T08:00:00Z,True,False,0.005855020764936402,187.17,187.34,1.0958842365731463,0.42503769905403915,-0.001613771550308121,1.5193081640768773,0.0001769047402918418,0.0,0.0,0.0003131038523590905,0.0003092203522445741,False,0,0,0,0
1580659200000,2020-02-02T16:00:00Z,True,False,0.005855020764936402,192.49,192.66,1.1270329470426081,0.3940017914146348,-0.001613771550308121,1.5194209669069347,0.00011280283005726474,0.0,0.0,7.520188670495642e-05,7.424618173231036e-05,False,0,0,0,0
1580688000000,2020-02-03T00:00:00Z,True,False,0.005855020764936402,188.44,188.59,1.1033201129446157,0.41794214576453187,-0.001613771550308121,1.5196484871588396,0.00011041983660593562,0.0,0.0,0.0001516801679364299,0.00014974141917234885,False,0,0,0,0
1580716800000,2020-02-03T08:00:00Z,True,False,0.005855020764936402,190.04,190.19,1.1126881461685139,0.408685469180562,-0.001613771550308121,1.5197598437987678,0.00011135663992832544,0.0,0.0,7.423775995215227e-05,7.327789345312524e-05,False,0,0,0,0
1580745600000,2020-02-03T16:00:00Z,True,False,0.005855020764936402,187.58,187.68,1.0982847950867705,0.42349145833026863,-0.001613771550308121,1.520162481866731,0.0001098870297163264,0.0,0.0,0.00026842537864224525,0.0002649353248844357,False,0,0,0,0
1580774400000,2020-02-04T00:00:00Z,True,False,0.005855020764936402,189.69,189.92,1.110638888900786,0.41078292052941096,-0.001613771550308121,1.5198080378798888,0.0004067087125997609,0.0,0.0,-0.00023629599122809708,-0.00023316190938148603,False,0,0,0,0
1580803200000,2020-02-04T08:00:00Z,True,False,0.005855020764936402,188.28,188.39,1.1023833096222257,0.4199034899879835,-0.001613771550308121,1.520673028059901,0.0001623876882198556,0.0,0.0,0.0005766601200081212,0.0005691443645862217,False,0,0,0,0
1580832000000,2020-02-04T16:00:00Z,True,False,0.005855020764936402,188.37,188.49,1.1029102614910702,0.4197526016934548,-0.001613771550308121,1.5210490916342168,0.00043461378196509113,0.0,0.0,0.0002507090495438291,0.0002473007460358073,False,0,0,0,0
1580860800000,2020-02-05T00:00:00Z,True,False,0.005855020764936402,188.91,189.01,1.1060719727041357,0.4168186566431661,-0.001613771550308121,1.5212768577969937,0.00011066574747806294,0.0,0.0,0.00015184410851783645,0.0001497428084535158,False,0,0,0,0
1580889600000,2020-02-05T08:00:00Z,True,False,0.005855020764936402,190.87,191.06,1.1175478134034111,0.40492773010178124,-0.001613771550308121,1.5208617719548843,0.00011186602673487491,0.0,0.0,-0.00027672389473950193,-0.0002728535834762997,False,0,0,0,0
1580918400000,2020-02-05T16:00:00Z,True,False,0.005855020764936402,198.86,199.13,1.164329429315253,0.3587913317373876,-0.001613771550308121,1.5215069895023325,0.0011136192086430435,0.0,0.0,0.00043014503163218976,0.000424244700830987,False,0,0,0,0
1580947200000,2020-02-06T00:00:00Z,True,False,0.005855020764936402,203.78,204.1,1.19313613147874,0.33103810480603935,-0.001613771550308121,1.5225604647344713,0.00134622627038567,0.0,0.0,0.0007023168214258154,0.0006923893478026694,False,0,0,0,0
1580976000000,2020-02-06T08:00:00Z,True,False,0.004861580463011145,209.26,209.38,1.0173343276897122,0.5089588586726368,-0.0019256621330975556,1.5243675242292514,0.0009479459245822632,0.00031189058278943455,0.41589384799798973,0.0012047063298534038,0.001186855653115392,False,1,0,0,0
1581004800000,2020-02-06T16:00:00Z,True,False,0.004861580463011145,212.41,212.59,1.0326483061481972,0.4939034125690754,-0.0019256621330975556,1.5246260565841752,0.0005502271827044189,0.0,0.0,0.000172354903282379,0.00016959975256263042,False,0,0,0,0
1581033600000,2020-02-07T00:00:00Z,True,False,0.004861580463011145,213.19,213.27,1.036440338909346,0.49093735864594507,-0.0019256621330975556,1.5254520354221934,0.00033982079171727833,0.0,0.0,0.0005506525586789953,0.0005417583114569237,False,0,0,0,0
1581062400000,2020-02-07T08:00:00Z,True,False,0.004861580463011145,218.96,219.2,1.0644916581809203,0.46226710814307226,-0.0019256621330975556,1.524833104190895,0.00015892164278318838,0.0,0.0,-0.0004126208208656834,-0.0004057362781172113,False,0,0,0,0
1581091200000,2020-02-07T16:00:00Z,True,False,0.004861580463011145,221.59,221.77,1.0772776147986396,0.45026575620419124,-0.0019256621330975556,1.5256177088697331,0.0004929098510577364,0.0,0.0,0.0005230697858921533,0.0005145511837864747,False,0,0,0,0
1581120000000,2020-02-08T00:00:00Z,True,False,0.004861580463011145,223.33,223.57,1.085736764804279,0.4418032016668124,-0.0019256621330975556,1.525614304337994,0.0002882902960411691,0.0,0.0,-2.2696878261285747e-06,-2.2315759180031663e-06,False,0,0,0,0
1581148800000,2020-02-08T08:00:00Z,True,False,0.004861580463011145,220.45,220.67,1.0717354130708068,0.45619478950043096,-0.0019256621330975556,1.5260045404381402,0.00029300449088623143,0.0,0.0,0.0002601574000974753,0.0002557894869211698,False,0,0,0,0
1581177600000,2020-02-08T16:00:00Z,True,False,0.004861580463011145,225.1,225.59,1.0943417622238087,0.4326042385724855,-0.0019256621330975556,1.5250203386631966,0.00032842495006941383,0.0,0.0,-0.0006561345166290108,-0.0006449533725901865,False,0,0,0,0
1581206400000,2020-02-09T00:00:00Z,True,False,0.004861580463011145,223.05,223.57,1.0843755222746359,0.4434796014257573,-0.0019256621330975556,1.5259294615672956,0.001054970317989291,0.0,0.0,0.0006060819360659645,0.0005961382160292147,False,0,0,0,0
1581235200000,2020-02-09T08:00:00Z,True,False,0.004861580463011145,229.66,229.9,1.1165105691351396,0.4134124374216783,-0.0019256621330975556,1.5279973444237203,0.0007066403267816648,0.0,0.0,0.001378588570949783,0.0013551628096234104,False,0,0,0,0
1581264000000,2020-02-09T16:00:00Z,True,False,0.004861580463011145,226.84,227.29,1.1028009122294482,0.42760646633207433,-0.0019256621330975556,1.528481716428425,0.0015053039019368504,0.0,0.0,0.0003229146698030168,0.0003169979362021907,False,0,0,0,0
1581292800000,2020-02-10T00:00:00Z,True,False,0.004861580463011145,228.49,228.64,1.1108225199934165,0.42249596412072693,-0.0019256621330975556,1.5313928219810458,0.0014526314137176092,0.0,0.0,0.0019407370350806492,0.0019045733562473213,False,0,0,0,0
1581321600000,2020-02-10T08:00:00Z,True,False,0.004861580463011145,223.64,224.6,1.0872438547478125,0.44424898545195274,-0.0019256621330975556,1.5295671780666678,0.0021122362606607907,0.0,0.0,-0.0012170959429188184,-0.001192146056957685,False,0,0,0,0
1581350400000,2020-02-10T16:00:00Z,True,False,0.004861580463011145,223.34,223.48,1.085785380608909,0.45290657035010573,-0.0019256621330975556,1.5367662888259173,0.003212614779580509,0.0,0.0,0.0047994071728330034,0.004706632609853063,False,0,0,0,0
