open_time,open_time_iso,open,high,low,close
1578297600000,2020-01-06T08:00:00Z,138.87,140.86,138.81,140.65
1578301200000,2020-01-06T09:00:00Z,140.54,140.86,139.75,140.83
1578304800000,2020-01-06T10:00:00Z,140.84,142.56,140.58,141.97
1578308400000,2020-01-06T11:00:00Z,141.98,143.06,140.84,141.54
1578312000000,2020-01-06T12:00:00Z,141.54,142.67,141.44,142.3
1578315600000,2020-01-06T13:00:00Z,142.3,143.22,139.08,140.24
1578319200000,2020-01-06T14:00:00Z,140.23,141.53,139.65,141.11
1578322800000,2020-01-06T15:00:00Z,141.11,141.44,140.1,140.2
1578326400000,2020-01-06T16:00:00Z,140.19,141.42,140.0,140.68
1578330000000,2020-01-06T17:00:00Z,140.67,141.85,140.54,141.81
1578333600000,2020-01-06T18:00:00Z,141.81,141.86,140.68,141.09
1578337200000,2020-01-06T19:00:00Z,141.06,141.6,140.86,141.35
1578340800000,2020-01-06T20:00:00Z,141.35,142.45,141.26,142.17
1578344400000,2020-01-06T21:00:00Z,142.17,142.56,141.51,141.67
1578348000000,2020-01-06T22:00:00Z,141.69,143.65,141.51,143.05
1578351600000,2020-01-06T23:00:00Z,143.05,144.41,142.52,144.15
1578355200000,2020-01-07T00:00:00Z,144.14,145.31,143.16,143.77
1578358800000,2020-01-07T01:00:00Z,143.76,144.16,143.36,143.83
1578362400000,2020-01-07T02:00:00Z,143.85,144.88,143.82,143.98
1578366000000,2020-01-07T03:00:00Z,143.97,144.41,143.48,143.5
1578369600000,2020-01-07T04:00:00Z,143.5,143.62,142.15,142.49
1578373200000,2020-01-07T05:00:00Z,142.48,143.12,142.18,142.97
1578376800000,2020-01-07T06:00:00Z,142.99,143.13,142.53,142.85
1578380400000,2020-01-07T07:00:00Z,142.83,143.1,142.38,142.87
1578384000000,2020-01-07T08:00:00Z,142.87,143.38,142.81,143.16
1578387600000,2020-01-07T09:00:00Z,143.17,143.47,142.5,142.55
1578391200000,2020-01-07T10:00:00Z,142.57,142.93,142.45,142.88
1578394800000,2020-01-07T11:00:00Z,142.9,143.78,142.6,142.62
1578398400000,2020-01-07T12:00:00Z,142.62,142.66,140.72,141.13
1578402000000,2020-01-07T13:00:00Z,141.12,141.27,140.11,140.93
1578405600000,2020-01-07T14:00:00Z,140.93,141.34,140.51,140.8
1578409200000,2020-01-07T15:00:00Z,140.77,140.82,139.0,139.48
1578412800000,2020-01-07T16:00:00Z,139.48,141.9,138.76,141.38
1578416400000,2020-01-07T17:00:00Z,141.35,142.93,141.08,142.72
1578420000000,2020-01-07T18:00:00Z,142.7,143.5,142.39,142.43
1578423600000,2020-01-07T19:00:00Z,142.44,144.3,142.39,143.19
1578427200000,2020-01-07T20:00:00Z,143.19,144.77,142.97,144.76
1578430800000,2020-01-07T21:00:00Z,144.73,145.0,141.99,142.46
1578434400000,2020-01-07T22:00:00Z,142.46,143.01,141.31,142.19
1578438000000,2020-01-07T23:00:00Z,142.19,143.9,142.19,142.8
1578441600000,2020-01-08T00:00:00Z,142.8,147.77,142.71,147.55
1578445200000,2020-01-08T01:00:00Z,147.47,147.77,145.31,145.61
1578448800000,2020-01-08T02:00:00Z,145.65,146.42,144.13,144.54
1578452400000,2020-01-08T03:00:00Z,144.53,145.12,143.68,144.48
1578456000000,2020-01-08T04:00:00Z,144.54,145.22,144.54,145.03
1578459600000,2020-01-08T05:00:00Z,145.01,145.25,144.55,144.8
1578463200000,2020-01-08T06:00:00Z,144.8,145.21,144.6,145.11
1578466800000,2020-01-08T07:00:00Z,145.12,145.18,142.68,143.56
1578470400000,2020-01-08T08:00:00Z,143.53,144.05,142.97,143.87
1578474000000,2020-01-08T09:00:00Z,143.87,144.03,143.0,143.31
1578477600000,2020-01-08T10:00:00Z,143.31,144.5,143.04,143.89
1578481200000,2020-01-08T11:00:00Z,143.9,144.43,143.43,143.5
1578484800000,2020-01-08T12:00:00Z,143.52,143.69,142.11,142.36
1578488400000,2020-01-08T13:00:00Z,142.4,143.48,140.51,143.06
1578492000000,2020-01-08T14:00:00Z,143.05,143.07,140.87,142.05
1578495600000,2020-01-08T15:00:00Z,142.06,142.35,140.39,141.42
1578499200000,2020-01-08T16:00:00Z,141.42,141.91,138.0,138.81
1578502800000,2020-01-08T17:00:00Z,138.85,139.41,137.71,138.78
1578506400000,2020-01-08T18:00:00Z,138.78,140.0,138.54,139.36
1578510000000,2020-01-08T19:00:00Z,139.39,139.71,137.84,137.84
1578513600000,2020-01-08T20:00:00Z,137.89,139.56,137.03,139.14
1578517200000,2020-01-08T21:00:00Z,139.14,139.74,138.56,139.18
1578520800000,2020-01-08T22:00:00Z,139.19,140.59,138.6,140.48
1578524400000,2020-01-08T23:00:00Z,140.45,141.5,140.02,140.72
1578528000000,2020-01-09T00:00:00Z,140.76,140.79,139.5,139.89
1578531600000,2020-01-09T01:00:00Z,139.91,141.5,139.68,140.97
1578535200000,2020-01-09T02:00:00Z,140.96,141.1,140.28,140.4
1578538800000,2020-01-09T03:00:00Z,140.4,140.41,139.43,139.94
1578542400000,2020-01-09T04:00:00Z,139.96,140.39,139.57,139.98
1578546000000,2020-01-09T05:00:00Z,139.95,139.97,138.69,139.16
1578549600000,2020-01-09T06:00:00Z,139.17,139.77,138.72,139.41
1578553200000,2020-01-09T07:00:00Z,139.4,140.23,139.23,139.93
1578556800000,2020-01-09T08:00:00Z,139.91,140.06,139.03,139.35
1578560400000,2020-01-09T09:00:00Z,139.34,139.35,137.99,138.28
1578564000000,2020-01-09T10:00:00Z,138.27,139.15,137.68,138.89
1578567600000,2020-01-09T11:00:00Z,138.87,138.88,137.75,138.24
1578571200000,2020-01-09T12:00:00Z,138.24,138.62,137.93,138.46
1578574800000,2020-01-09T13:00:00Z,138.46,138.93,138.2,138.24
1578578400000,2020-01-09T14:00:00Z,138.26,138.66,137.75,137.81
1578582000000,2020-01-09T15:00:00Z,137.81,138.66,137.79,138.2
1578585600000,2020-01-09T16:00:00Z,138.19,138.49,135.3,135.92
1578589200000,2020-01-09T17:00:00Z,135.91,136.42,135.6,136.04
1578592800000,2020-01-09T18:00:00Z,136.04,136.32,135.66,135.93
1578596400000,2020-01-09T19:00:00Z,135.92,138.06,135.86,137.54
1578600000000,2020-01-09T20:00:00Z,137.52,139.33,137.31,137.75
1578603600000,2020-01-09T21:00:00Z,137.73,137.89,136.63,136.99
1578607200000,2020-01-09T22:00:00Z,136.99,138.06,136.8,137.63
1578610800000,2020-01-09T23:00:00Z,137.63,138.47,136.06,137.74
1578614400000,2020-01-10T00:00:00Z,137.73,137.98,137.05,137.16
1578618000000,2020-01-10T01:00:00Z,137.17,137.42,136.72,136.9
1578621600000,2020-01-10T02:00:00Z,136.91,137.18,136.42,136.54
1578625200000,2020-01-10T03:00:00Z,136.55,136.98,136.32,136.98
1578628800000,2020-01-10T04:00:00Z,136.99,137.14,136.02,136.4
1578632400000,2020-01-10T05:00:00Z,136.37,136.47,135.32,135.78
1578636000000,2020-01-10T06:00:00Z,135.81,136.73,135.69,136.62
1578639600000,2020-01-10T07:00:00Z,136.6,136.68,136.17,136.63
1578643200000,2020-01-10T08:00:00Z,136.62,136.64,135.49,136.06
1578646800000,2020-01-10T09:00:00Z,136.06,136.4,135.79,136.02
1578650400000,2020-01-10T10:00:00Z,136.04,136.82,135.34,136.82
1578654000000,2020-01-10T11:00:00Z,136.82,139.03,136.77,138.43
1578657600000,2020-01-10T12:00:00Z,138.42,139.88,138.05,139.86
1578661200000,2020-01-10T13:00:00Z,139.83,139.95,138.7,138.78
1578664800000,2020-01-10T14:00:00Z,138.76,140.29,138.65,140.22
1578668400000,2020-01-10T15:00:00Z,140.24,143.0,139.84,142.51
1578672000000,2020-01-10T16:00:00Z,142.53,143.62,140.75,141.1
1578675600000,2020-01-10T17:00:00Z,141.1,142.04,140.62,141.99
1578679200000,2020-01-10T18:00:00Z,141.98,145.17,141.98,142.64
1578682800000,2020-01-10T19:00:00Z,142.64,144.7,142.4,143.42
1578686400000,2020-01-10T20:00:00Z,143.42,144.04,143.06,143.21
1578690000000,2020-01-10T21:00:00Z,143.19,143.9,142.64,142.88
1578693600000,2020-01-10T22:00:00Z,142.89,143.1,141.6,142.88
1578697200000,2020-01-10T23:00:00Z,142.92,145.0,142.63,144.84
1578700800000,2020-01-11T00:00:00Z,144.83,144.9,143.24,143.55
1578704400000,2020-01-11T01:00:00Z,143.56,145.33,143.51,144.14
1578708000000,2020-01-11T02:00:00Z,144.15,144.5,143.32,143.85
1578711600000,2020-01-11T03:00:00Z,143.84,143.87,142.8,143.47
1578715200000,2020-01-11T04:00:00Z,143.47,144.05,142.82,143.2
1578718800000,2020-01-11T05:00:00Z,143.2,143.2,142.2,142.89
1578722400000,2020-01-11T06:00:00Z,142.9,143.6,142.09,142.89
1578726000000,2020-01-11T07:00:00Z,142.88,143.8,142.76,142.93
1578729600000,2020-01-11T08:00:00Z,142.93,143.39,142.53,142.75
1578733200000,2020-01-11T09:00:00Z,142.75,144.0,142.69,143.79
1578736800000,2020-01-11T10:00:00Z,143.77,143.79,142.75,142.89
1578740400000,2020-01-11T11:00:00Z,142.9,143.33,142.36,142.63
1578744000000,2020-01-11T12:00:00Z,142.63,142.94,142.1,142.71
1578747600000,2020-01-11T13:00:00Z,142.71,143.69,142.5,143.55
1578751200000,2020-01-11T14:00:00Z,143.55,143.72,142.53,142.54
1578754800000,2020-01-11T15:00:00Z,142.58,143.62,142.36,143.41
1578758400000,2020-01-11T16:00:00Z,143.41,146.8,142.6,146.34
1578762000000,2020-01-11T17:00:00Z,146.4,148.05,145.78,146.53
1578765600000,2020-01-11T18:00:00Z,146.53,147.11,145.8,146.64
1578769200000,2020-01-11T19:00:00Z,146.66,147.11,145.84,146.29
1578772800000,2020-01-11T20:00:00Z,146.27,147.09,145.19,145.89
1578776400000,2020-01-11T21:00:00Z,145.87,147.65,143.0,143.86
1578780000000,2020-01-11T22:00:00Z,143.79,144.23,142.23,143.36
1578783600000,2020-01-11T23:00:00Z,143.36,143.4,142.31,142.38
1578787200000,2020-01-12T00:00:00Z,142.4,143.65,141.76,143.23
1578790800000,2020-01-12T01:00:00Z,143.22,143.95,142.88,143.28
1578794400000,2020-01-12T02:00:00Z,143.28,144.5,143.03,144.1
1578798000000,2020-01-12T03:00:00Z,144.1,144.46,143.51,143.93
1578801600000,2020-01-12T04:00:00Z,143.97,144.21,143.36,143.59
1578805200000,2020-01-12T05:00:00Z,143.59,144.15,143.48,144.1
1578808800000,2020-01-12T06:00:00Z,144.1,145.88,144.1,144.26
1578812400000,2020-01-12T07:00:00Z,144.25,144.92,144.24,144.54
1578816000000,2020-01-12T08:00:00Z,144.55,145.4,144.5,144.83
1578819600000,2020-01-12T09:00:00Z,144.86,145.07,144.12,144.41
1578823200000,2020-01-12T10:00:00Z,144.39,144.43,143.2,143.55
1578826800000,2020-01-12T11:00:00Z,143.51,143.8,143.3,143.48
1578830400000,2020-01-12T12:00:00Z,143.48,144.21,143.36,143.67
1578834000000,2020-01-12T13:00:00Z,143.7,145.28,143.33,145.17
1578837600000,2020-01-12T14:00:00Z,145.13,145.4,143.68,144.2
1578841200000,2020-01-12T15:00:00Z,144.19,145.17,144.11,144.92
1578844800000,2020-01-12T16:00:00Z,144.93,145.55,143.8,143.95
1578848400000,2020-01-12T17:00:00Z,143.95,145.61,143.57,144.18
1578852000000,2020-01-12T18:00:00Z,144.24,144.76,144.2,144.63
1578855600000,2020-01-12T19:00:00Z,144.64,145.0,144.28,144.46
1578859200000,2020-01-12T20:00:00Z,144.46,144.93,144.39,144.74
1578862800000,2020-01-12T21:00:00Z,144.74,144.84,144.31,144.43
1578866400000,2020-01-12T22:00:00Z,144.4,145.49,144.37,145.43
1578870000000,2020-01-12T23:00:00Z,145.44,146.6,144.72,146.54
1578873600000,2020-01-13T00:00:00Z,146.56,147.0,144.69,144.99
1578877200000,2020-01-13T01:00:00Z,145.01,145.44,144.9,145.31
1578880800000,2020-01-13T02:00:00Z,145.31,145.52,142.57,142.92
1578884400000,2020-01-13T03:00:00Z,142.95,143.88,142.59,143.38
1578888000000,2020-01-13T04:00:00Z,143.39,144.03,143.04,143.85
1578891600000,2020-01-13T05:00:00Z,143.85,143.89,143.08,143.4
1578895200000,2020-01-13T06:00:00Z,143.4,143.73,142.27,142.42
1578898800000,2020-01-13T07:00:00Z,142.46,143.23,142.3,142.87
1578902400000,2020-01-13T08:00:00Z,142.88,143.64,142.54,143.62
1578906000000,2020-01-13T09:00:00Z,143.57,143.61,142.91,143.31
1578909600000,2020-01-13T10:00:00Z,143.28,144.44,143.0,143.97
1578913200000,2020-01-13T11:00:00Z,144.01,144.13,142.77,142.77
1578916800000,2020-01-13T12:00:00Z,142.76,143.3,142.61,143.16
1578920400000,2020-01-13T13:00:00Z,143.16,143.74,142.82,142.93
1578924000000,2020-01-13T14:00:00Z,142.93,143.15,142.6,142.91
1578927600000,2020-01-13T15:00:00Z,142.91,143.19,142.77,142.83
1578931200000,2020-01-13T16:00:00Z,142.83,143.5,142.55,143.45
1578934800000,2020-01-13T17:00:00Z,143.45,143.95,143.01,143.06
1578938400000,2020-01-13T18:00:00Z,143.05,143.36,142.91,143.34
1578942000000,2020-01-13T19:00:00Z,143.35,143.67,143.08,143.5
1578945600000,2020-01-13T20:00:00Z,143.5,144.43,143.42,144.42
1578949200000,2020-01-13T21:00:00Z,144.43,144.66,143.81,144.26
1578952800000,2020-01-13T22:00:00Z,144.27,144.36,143.84,143.87
1578956400000,2020-01-13T23:00:00Z,143.87,144.24,143.5,143.58
1578960000000,2020-01-14T00:00:00Z,143.58,145.8,143.51,145.36
1578963600000,2020-01-14T01:00:00Z,145.37,148.45,145.31,147.34
1578967200000,2020-01-14T02:00:00Z,147.4,147.52,146.45,147.2
1578970800000,2020-01-14T03:00:00Z,147.19,149.34,146.81,148.94
1578974400000,2020-01-14T04:00:00Z,148.94,150.74,148.91,149.12
1578978000000,2020-01-14T05:00:00Z,149.1,149.34,148.07,148.44
1578981600000,2020-01-14T06:00:00Z,148.42,149.11,148.0,148.96
1578985200000,2020-01-14T07:00:00Z,148.95,149.6,148.66,149.0
1578988800000,2020-01-14T08:00:00Z,149.0,149.58,148.93,149.31
1578992400000,2020-01-14T09:00:00Z,149.31,151.75,149.31,149.84
1578996000000,2020-01-14T10:00:00Z,149.84,150.6,149.44,150.48
1578999600000,2020-01-14T11:00:00Z,150.48,151.62,150.2,151.56
1579003200000,2020-01-14T12:00:00Z,151.56,153.33,150.75,151.09
1579006800000,2020-01-14T13:00:00Z,151.09,154.18,151.04,154.08
1579010400000,2020-01-14T14:00:00Z,154.08,157.56,153.1,155.87
1579014000000,2020-01-14T15:00:00Z,155.86,157.69,153.84,156.04
1579017600000,2020-01-14T16:00:00Z,155.89,159.3,153.09,159.2
1579021200000,2020-01-14T17:00:00Z,159.2,165.86,158.4,163.91
1579024800000,2020-01-14T18:00:00Z,163.93,171.7,162.03,165.61
1579028400000,2020-01-14T19:00:00Z,165.61,166.5,162.24,165.42
1579032000000,2020-01-14T20:00:00Z,165.42,165.54,162.99,163.49
1579035600000,2020-01-14T21:00:00Z,163.47,165.15,160.31,163.99
1579039200000,2020-01-14T22:00:00Z,164.0,166.27,163.74,163.84
1579042800000,2020-01-14T23:00:00Z,163.84,168.0,163.74,165.64
1579046400000,2020-01-15T00:00:00Z,165.6,171.98,163.16,169.27
1579050000000,2020-01-15T01:00:00Z,169.12,169.98,165.88,167.26
1579053600000,2020-01-15T02:00:00Z,167.27,168.04,166.7,166.96
1579057200000,2020-01-15T03:00:00Z,166.96,167.06,162.64,162.64
1579060800000,2020-01-15T04:00:00Z,162.63,163.44,160.27,160.55
1579064400000,2020-01-15T05:00:00Z,160.48,161.66,159.2,160.94
1579068000000,2020-01-15T06:00:00Z,160.94,163.8,160.84,163.17
1579071600000,2020-01-15T07:00:00Z,163.14,163.28,161.14,161.54
1579075200000,2020-01-15T08:00:00Z,161.48,162.76,161.0,161.96
1579078800000,2020-01-15T09:00:00Z,161.96,165.61,161.94,165.23
1579082400000,2020-01-15T10:00:00Z,165.29,167.8,164.3,167.24
1579086000000,2020-01-15T11:00:00Z,167.25,167.65,164.06,164.43
1579089600000,2020-01-15T12:00:00Z,164.49,166.7,164.15,165.63
1579093200000,2020-01-15T13:00:00Z,165.61,168.92,165.57,168.25
1579096800000,2020-01-15T14:00:00Z,168.25,168.63,164.14,165.76
1579100400000,2020-01-15T15:00:00Z,165.83,165.88,162.0,162.41
1579104000000,2020-01-15T16:00:00Z,162.41,165.11,160.52,164.15
1579107600000,2020-01-15T17:00:00Z,164.15,165.17,162.75,164.95
1579111200000,2020-01-15T18:00:00Z,164.94,165.2,163.32,163.67
1579114800000,2020-01-15T19:00:00Z,163.67,164.88,163.62,164.61
1579118400000,2020-01-15T20:00:00Z,164.62,166.85,163.91,166.32
1579122000000,2020-01-15T21:00:00Z,166.32,166.9,163.98,165.32
1579125600000,2020-01-15T22:00:00Z,165.35,166.9,164.73,166.72
1579129200000,2020-01-15T23:00:00Z,166.73,167.34,164.79,166.4
1579132800000,2020-01-16T00:00:00Z,166.4,167.4,162.48,163.95
1579136400000,2020-01-16T01:00:00Z,163.9,164.24,157.8,160.48
1579140000000,2020-01-16T02:00:00Z,160.47,161.64,159.41,160.29
1579143600000,2020-01-16T03:00:00Z,160.28,160.74,158.7,159.85
1579147200000,2020-01-16T04:00:00Z,159.87,161.17,159.28,160.39
1579150800000,2020-01-16T05:00:00Z,160.41,162.41,160.35,161.89
1579154400000,2020-01-16T06:00:00Z,161.91,162.6,161.3,162.19
1579158000000,2020-01-16T07:00:00Z,162.15,162.19,160.45,161.0
1579161600000,2020-01-16T08:00:00Z,161.0,161.96,160.29,161.24
1579165200000,2020-01-16T09:00:00Z,161.26,161.31,159.65,161.19
1579168800000,2020-01-16T10:00:00Z,161.19,162.5,160.2,162.49
1579172400000,2020-01-16T11:00:00Z,162.49,164.08,161.47,164.07
1579176000000,2020-01-16T12:00:00Z,164.01,165.62,162.18,162.58
1579179600000,2020-01-16T13:00:00Z,162.55,162.86,161.0,161.71
1579183200000,2020-01-16T14:00:00Z,161.7,162.3,160.2,162.28
1579186800000,2020-01-16T15:00:00Z,162.3,163.3,162.18,162.52
1579190400000,2020-01-16T16:00:00Z,162.51,163.62,160.65,161.95
