open_time,open_time_iso,open,high,low,close
1578132000000,2020-01-04T10:00:00Z,134.06,134.1,133.3,133.32
1578135600000,2020-01-04T11:00:00Z,133.35,133.77,132.95,133.71
1578139200000,2020-01-04T12:00:00Z,133.71,133.71,132.41,132.71
1578142800000,2020-01-04T13:00:00Z,132.73,133.2,132.52,132.84
1578146400000,2020-01-04T14:00:00Z,132.83,133.3,132.81,133.04
1578150000000,2020-01-04T15:00:00Z,133.03,133.56,132.9,133.21
1578153600000,2020-01-04T16:00:00Z,133.19,133.38,132.91,133.1
1578157200000,2020-01-04T17:00:00Z,133.1,134.8,133.05,134.51
1578160800000,2020-01-04T18:00:00Z,134.52,135.8,132.7,133.45
1578164400000,2020-01-04T19:00:00Z,133.44,134.24,133.04,133.65
1578168000000,2020-01-04T20:00:00Z,133.66,134.1,133.38,134.01
1578171600000,2020-01-04T21:00:00Z,134.01,134.51,133.65,134.03
1578175200000,2020-01-04T22:00:00Z,134.06,134.33,133.8,134.07
1578178800000,2020-01-04T23:00:00Z,134.07,134.34,133.71,134.14
1578182400000,2020-01-05T00:00:00Z,134.14,135.22,134.12,134.74
1578186000000,2020-01-05T01:00:00Z,134.73,135.82,134.68,135.56
1578189600000,2020-01-05T02:00:00Z,135.57,135.96,135.08,135.42
1578193200000,2020-01-05T03:00:00Z,135.43,136.17,135.43,136.1
1578196800000,2020-01-05T04:00:00Z,136.1,137.25,135.56,135.84
1578200400000,2020-01-05T05:00:00Z,135.83,136.39,135.6,136.1
1578204000000,2020-01-05T06:00:00Z,136.1,136.49,135.79,136.04
1578207600000,2020-01-05T07:00:00Z,136.04,136.23,135.76,135.98
1578211200000,2020-01-05T08:00:00Z,135.99,136.18,134.9,135.33
1578214800000,2020-01-05T09:00:00Z,135.33,135.57,134.84,135.26
1578218400000,2020-01-05T10:00:00Z,135.25,135.4,134.63,134.86
1578222000000,2020-01-05T11:00:00Z,134.86,135.34,134.75,135.03
1578225600000,2020-01-05T12:00:00Z,135.03,135.85,135.02,135.84
1578229200000,2020-01-05T13:00:00Z,135.84,135.88,135.18,135.56
1578232800000,2020-01-05T14:00:00Z,135.57,135.82,135.46,135.56
1578236400000,2020-01-05T15:00:00Z,135.56,137.86,135.46,137.14
1578240000000,2020-01-05T16:00:00Z,137.16,137.99,136.5,137.08
1578243600000,2020-01-05T17:00:00Z,137.07,138.17,136.66,137.74
1578247200000,2020-01-05T18:00:00Z,137.76,137.99,136.83,137.72
1578250800000,2020-01-05T19:00:00Z,137.72,137.9,137.28,137.87
1578254400000,2020-01-05T20:00:00Z,137.86,137.94,137.4,137.77
1578258000000,2020-01-05T21:00:00Z,137.76,137.76,134.79,135.31
1578261600000,2020-01-05T22:00:00Z,135.26,135.92,134.27,134.97
1578265200000,2020-01-05T23:00:00Z,134.99,135.42,134.16,135.33
1578268800000,2020-01-06T00:00:00Z,135.32,135.67,134.82,135.63
1578272400000,2020-01-06T01:00:00Z,135.63,137.46,135.36,137.18
1578276000000,2020-01-06T02:00:00Z,137.14,139.49,137.14,139.03
1578279600000,2020-01-06T03:00:00Z,139.13,139.62,138.17,139.41
1578283200000,2020-01-06T04:00:00Z,139.42,139.68,139.01,139.33
1578286800000,2020-01-06T05:00:00Z,139.33,139.5,138.47,139.07
1578290400000,2020-01-06T06:00:00Z,139.08,139.22,138.77,138.83
1578294000000,2020-01-06T07:00:00Z,138.85,139.06,138.72,138.79
1578297600000,2020-01-06T08:00:00Z,138.79,140.81,138.75,140.49
1578301200000,2020-01-06T09:00:00Z,140.5,140.76,139.7,140.76
1578304800000,2020-01-06T10:00:00Z,140.75,142.48,140.54,141.91
1578308400000,2020-01-06T11:00:00Z,141.91,142.99,140.8,141.5
1578312000000,2020-01-06T12:00:00Z,141.48,142.61,141.41,142.22
1578315600000,2020-01-06T13:00:00Z,142.2,143.0,139.02,140.13
1578319200000,2020-01-06T14:00:00Z,140.21,141.42,139.59,140.99
1578322800000,2020-01-06T15:00:00Z,141.0,141.32,139.97,140.14
1578326400000,2020-01-06T16:00:00Z,140.14,141.26,139.97,140.58
1578330000000,2020-01-06T17:00:00Z,140.58,141.8,140.46,141.77
1578333600000,2020-01-06T18:00:00Z,141.76,141.8,140.62,140.98
1578337200000,2020-01-06T19:00:00Z,141.0,141.56,140.81,141.29
1578340800000,2020-01-06T20:00:00Z,141.32,142.43,141.23,142.11
1578344400000,2020-01-06T21:00:00Z,142.13,142.5,141.38,141.61
1578348000000,2020-01-06T22:00:00Z,141.53,143.67,141.49,142.97
1578351600000,2020-01-06T23:00:00Z,142.97,144.38,142.57,144.04
1578355200000,2020-01-07T00:00:00Z,144.11,145.25,143.13,143.7
1578358800000,2020-01-07T01:00:00Z,143.72,144.14,143.36,143.86
1578362400000,2020-01-07T02:00:00Z,143.85,144.84,143.76,143.93
1578366000000,2020-01-07T03:00:00Z,143.96,144.38,143.48,143.48
1578369600000,2020-01-07T04:00:00Z,143.49,143.61,142.06,142.5
1578373200000,2020-01-07T05:00:00Z,142.48,143.07,142.08,142.96
1578376800000,2020-01-07T06:00:00Z,142.95,143.23,142.49,142.78
1578380400000,2020-01-07T07:00:00Z,142.81,143.06,142.45,142.8
1578384000000,2020-01-07T08:00:00Z,142.82,143.38,142.82,143.14
1578387600000,2020-01-07T09:00:00Z,143.14,143.45,142.44,142.53
1578391200000,2020-01-07T10:00:00Z,142.54,142.88,142.39,142.84
1578394800000,2020-01-07T11:00:00Z,142.83,143.74,142.58,142.63
1578398400000,2020-01-07T12:00:00Z,142.64,142.64,140.61,141.12
1578402000000,2020-01-07T13:00:00Z,141.11,141.23,140.07,140.94
1578405600000,2020-01-07T14:00:00Z,140.93,141.32,140.51,140.8
1578409200000,2020-01-07T15:00:00Z,140.78,140.82,138.78,139.46
1578412800000,2020-01-07T16:00:00Z,139.45,141.84,138.7,141.28
1578416400000,2020-01-07T17:00:00Z,141.28,142.94,141.01,142.74
1578420000000,2020-01-07T18:00:00Z,142.69,143.64,142.3,142.46
1578423600000,2020-01-07T19:00:00Z,142.43,144.02,142.3,143.2
1578427200000,2020-01-07T20:00:00Z,143.18,144.8,142.92,144.74
1578430800000,2020-01-07T21:00:00Z,144.75,145.02,141.99,142.49
1578434400000,2020-01-07T22:00:00Z,142.46,143.0,141.32,142.24
1578438000000,2020-01-07T23:00:00Z,142.24,143.93,142.24,142.86
1578441600000,2020-01-08T00:00:00Z,142.86,147.94,142.76,147.51
1578445200000,2020-01-08T01:00:00Z,147.51,147.82,145.27,145.64
1578448800000,2020-01-08T02:00:00Z,145.64,146.4,144.12,144.53
1578452400000,2020-01-08T03:00:00Z,144.53,145.09,143.73,144.56
1578456000000,2020-01-08T04:00:00Z,144.55,145.26,144.55,145.0
1578459600000,2020-01-08T05:00:00Z,145.0,145.26,144.51,144.79
1578463200000,2020-01-08T06:00:00Z,144.79,145.19,144.58,145.12
1578466800000,2020-01-08T07:00:00Z,145.12,145.17,142.58,143.59
1578470400000,2020-01-08T08:00:00Z,143.55,144.07,142.95,143.85
1578474000000,2020-01-08T09:00:00Z,143.86,144.03,143.01,143.32
1578477600000,2020-01-08T10:00:00Z,143.32,144.5,143.06,143.91
1578481200000,2020-01-08T11:00:00Z,143.92,144.45,143.42,143.52
1578484800000,2020-01-08T12:00:00Z,143.52,143.66,142.0,142.36
1578488400000,2020-01-08T13:00:00Z,142.35,143.5,140.67,143.06
1578492000000,2020-01-08T14:00:00Z,143.06,143.06,140.83,142.02
1578495600000,2020-01-08T15:00:00Z,142.04,142.3,140.4,141.47
1578499200000,2020-01-08T16:00:00Z,141.45,141.91,137.95,138.9
1578502800000,2020-01-08T17:00:00Z,138.96,139.37,137.63,138.77
1578506400000,2020-01-08T18:00:00Z,138.77,140.0,138.55,139.4
1578510000000,2020-01-08T19:00:00Z,139.41,139.74,137.9,137.9
1578513600000,2020-01-08T20:00:00Z,137.91,139.61,137.15,139.17
1578517200000,2020-01-08T21:00:00Z,139.17,139.76,138.61,139.19
1578520800000,2020-01-08T22:00:00Z,139.19,140.65,138.64,140.45
1578524400000,2020-01-08T23:00:00Z,140.45,141.51,140.04,140.75
1578528000000,2020-01-09T00:00:00Z,140.76,140.8,139.49,139.85
1578531600000,2020-01-09T01:00:00Z,139.85,141.52,139.71,140.98
1578535200000,2020-01-09T02:00:00Z,140.96,141.13,140.29,140.41
1578538800000,2020-01-09T03:00:00Z,140.41,140.41,139.46,139.93
1578542400000,2020-01-09T04:00:00Z,139.93,140.38,139.58,139.98
1578546000000,2020-01-09T05:00:00Z,139.97,139.97,138.64,139.12
1578549600000,2020-01-09T06:00:00Z,139.12,139.74,138.67,139.38
1578553200000,2020-01-09T07:00:00Z,139.35,140.21,139.26,139.91
1578556800000,2020-01-09T08:00:00Z,139.93,140.09,138.96,139.34
1578560400000,2020-01-09T09:00:00Z,139.34,139.34,137.6,138.24
1578564000000,2020-01-09T10:00:00Z,138.26,139.1,137.6,138.82
1578567600000,2020-01-09T11:00:00Z,138.82,138.82,137.74,138.21
1578571200000,2020-01-09T12:00:00Z,138.21,138.55,137.89,138.48
1578574800000,2020-01-09T13:00:00Z,138.45,138.9,138.17,138.22
1578578400000,2020-01-09T14:00:00Z,138.22,138.6,137.68,137.77
1578582000000,2020-01-09T15:00:00Z,137.77,138.65,137.69,138.12
1578585600000,2020-01-09T16:00:00Z,138.13,138.45,135.33,135.87
1578589200000,2020-01-09T17:00:00Z,135.86,136.38,135.57,135.99
1578592800000,2020-01-09T18:00:00Z,135.99,136.25,135.62,135.87
1578596400000,2020-01-09T19:00:00Z,135.87,138.0,135.82,137.53
1578600000000,2020-01-09T20:00:00Z,137.49,139.33,137.28,137.71
1578603600000,2020-01-09T21:00:00Z,137.71,137.84,136.59,136.98
1578607200000,2020-01-09T22:00:00Z,136.98,138.07,136.73,137.61
1578610800000,2020-01-09T23:00:00Z,137.58,138.45,136.03,137.73
1578614400000,2020-01-10T00:00:00Z,137.73,137.99,137.06,137.19
1578618000000,2020-01-10T01:00:00Z,137.17,137.43,136.68,136.91
1578621600000,2020-01-10T02:00:00Z,136.93,137.19,136.31,136.53
1578625200000,2020-01-10T03:00:00Z,136.51,136.95,136.32,136.94
1578628800000,2020-01-10T04:00:00Z,136.97,137.07,136.05,136.34
1578632400000,2020-01-10T05:00:00Z,136.34,136.41,135.22,135.7
1578636000000,2020-01-10T06:00:00Z,135.7,136.75,135.61,136.58
1578639600000,2020-01-10T07:00:00Z,136.6,136.71,136.15,136.64
1578643200000,2020-01-10T08:00:00Z,136.64,136.66,135.45,136.05
1578646800000,2020-01-10T09:00:00Z,136.02,136.39,135.78,136.04
1578650400000,2020-01-10T10:00:00Z,136.03,136.78,135.3,136.78
1578654000000,2020-01-10T11:00:00Z,136.78,139.0,136.73,138.34
1578657600000,2020-01-10T12:00:00Z,138.34,139.78,137.96,139.76
1578661200000,2020-01-10T13:00:00Z,139.76,139.99,138.62,138.72
1578664800000,2020-01-10T14:00:00Z,138.68,140.16,138.6,140.16
1578668400000,2020-01-10T15:00:00Z,140.16,142.99,139.76,142.43
1578672000000,2020-01-10T16:00:00Z,142.44,143.61,140.67,141.07
1578675600000,2020-01-10T17:00:00Z,141.07,142.0,140.62,141.94
1578679200000,2020-01-10T18:00:00Z,141.96,145.15,141.96,142.59
1578682800000,2020-01-10T19:00:00Z,142.57,144.7,142.39,143.38
1578686400000,2020-01-10T20:00:00Z,143.38,144.03,142.95,143.21
1578690000000,2020-01-10T21:00:00Z,143.16,143.88,142.67,142.83
1578693600000,2020-01-10T22:00:00Z,142.84,143.06,141.49,142.87
1578697200000,2020-01-10T23:00:00Z,142.88,144.98,142.53,144.8
1578700800000,2020-01-11T00:00:00Z,144.8,144.82,143.19,143.49
1578704400000,2020-01-11T01:00:00Z,143.53,145.29,143.47,144.08
1578708000000,2020-01-11T02:00:00Z,144.12,144.48,143.29,143.81
1578711600000,2020-01-11T03:00:00Z,143.81,143.84,142.75,143.45
1578715200000,2020-01-11T04:00:00Z,143.47,144.01,142.77,143.19
1578718800000,2020-01-11T05:00:00Z,143.19,143.21,142.17,142.87
1578722400000,2020-01-11T06:00:00Z,142.87,143.59,142.0,142.86
1578726000000,2020-01-11T07:00:00Z,142.87,143.73,142.7,142.88
1578729600000,2020-01-11T08:00:00Z,142.88,143.38,142.47,142.72
1578733200000,2020-01-11T09:00:00Z,142.72,144.0,142.63,143.77
1578736800000,2020-01-11T10:00:00Z,143.77,143.82,142.72,142.88
1578740400000,2020-01-11T11:00:00Z,142.9,143.22,142.37,142.61
1578744000000,2020-01-11T12:00:00Z,142.56,142.92,142.05,142.67
1578747600000,2020-01-11T13:00:00Z,142.69,143.65,142.47,143.53
1578751200000,2020-01-11T14:00:00Z,143.52,143.72,142.53,142.57
1578754800000,2020-01-11T15:00:00Z,142.57,143.56,142.35,143.4
1578758400000,2020-01-11T16:00:00Z,143.4,146.8,142.54,146.29
1578762000000,2020-01-11T17:00:00Z,146.34,148.03,145.75,146.54
1578765600000,2020-01-11T18:00:00Z,146.58,147.09,145.75,146.59
1578769200000,2020-01-11T19:00:00Z,146.64,147.07,145.8,146.29
1578772800000,2020-01-11T20:00:00Z,146.25,147.11,145.13,145.87
1578776400000,2020-01-11T21:00:00Z,145.88,147.81,143.0,143.78
1578780000000,2020-01-11T22:00:00Z,143.82,144.25,142.15,143.31
1578783600000,2020-01-11T23:00:00Z,143.31,143.44,142.35,142.4
1578787200000,2020-01-12T00:00:00Z,142.4,143.69,141.71,143.29
1578790800000,2020-01-12T01:00:00Z,143.25,144.0,142.9,143.25
1578794400000,2020-01-12T02:00:00Z,143.25,144.48,143.05,144.09
1578798000000,2020-01-12T03:00:00Z,144.09,144.51,143.52,143.98
1578801600000,2020-01-12T04:00:00Z,143.99,144.2,143.37,143.57
1578805200000,2020-01-12T05:00:00Z,143.61,144.16,143.5,144.11
1578808800000,2020-01-12T06:00:00Z,144.11,145.89,144.08,144.28
1578812400000,2020-01-12T07:00:00Z,144.25,144.97,144.24,144.54
1578816000000,2020-01-12T08:00:00Z,144.54,145.42,144.51,144.86
1578819600000,2020-01-12T09:00:00Z,144.86,145.08,144.11,144.42
1578823200000,2020-01-12T10:00:00Z,144.42,144.44,143.21,143.53
1578826800000,2020-01-12T11:00:00Z,143.55,143.81,143.3,143.42
1578830400000,2020-01-12T12:00:00Z,143.45,144.24,143.41,143.72
1578834000000,2020-01-12T13:00:00Z,143.73,145.28,143.37,145.12
1578837600000,2020-01-12T14:00:00Z,145.12,145.42,143.68,144.24
1578841200000,2020-01-12T15:00:00Z,144.2,145.19,144.14,144.99
1578844800000,2020-01-12T16:00:00Z,144.99,145.56,143.77,143.95
1578848400000,2020-01-12T17:00:00Z,143.94,145.68,143.6,144.2
1578852000000,2020-01-12T18:00:00Z,144.22,144.81,144.22,144.64
1578855600000,2020-01-12T19:00:00Z,144.64,145.01,144.26,144.46
1578859200000,2020-01-12T20:00:00Z,144.42,144.96,144.42,144.69
1578862800000,2020-01-12T21:00:00Z,144.74,144.86,144.3,144.41
1578866400000,2020-01-12T22:00:00Z,144.38,145.48,144.34,145.38
1578870000000,2020-01-12T23:00:00Z,145.39,146.6,144.72,146.57
1578873600000,2020-01-13T00:00:00Z,146.57,147.0,144.69,145.03
1578877200000,2020-01-13T01:00:00Z,145.03,145.47,144.93,145.39
1578880800000,2020-01-13T02:00:00Z,145.36,145.5,142.53,142.92
1578884400000,2020-01-13T03:00:00Z,142.97,143.87,142.65,143.44
1578888000000,2020-01-13T04:00:00Z,143.44,144.07,143.05,143.87
1578891600000,2020-01-13T05:00:00Z,143.87,143.91,143.12,143.41
1578895200000,2020-01-13T06:00:00Z,143.41,143.79,142.38,142.48
1578898800000,2020-01-13T07:00:00Z,142.44,143.26,142.32,142.89
1578902400000,2020-01-13T08:00:00Z,142.9,143.67,142.59,143.66
1578906000000,2020-01-13T09:00:00Z,143.64,143.69,142.94,143.33
1578909600000,2020-01-13T10:00:00Z,143.33,144.28,143.0,143.98
1578913200000,2020-01-13T11:00:00Z,143.99,144.12,142.81,142.81
1578916800000,2020-01-13T12:00:00Z,142.8,143.28,142.5,143.13
1578920400000,2020-01-13T13:00:00Z,143.13,143.76,142.76,142.89
1578924000000,2020-01-13T14:00:00Z,142.89,143.11,142.57,142.87
1578927600000,2020-01-13T15:00:00Z,142.87,143.16,142.73,142.81
1578931200000,2020-01-13T16:00:00Z,142.81,143.46,142.52,143.38
1578934800000,2020-01-13T17:00:00Z,143.43,143.96,142.95,143.06
1578938400000,2020-01-13T18:00:00Z,143.06,143.33,142.89,143.28
1578942000000,2020-01-13T19:00:00Z,143.29,143.67,143.05,143.43
1578945600000,2020-01-13T20:00:00Z,143.48,144.6,143.38,144.41
1578949200000,2020-01-13T21:00:00Z,144.43,144.65,143.81,144.27
1578952800000,2020-01-13T22:00:00Z,144.27,144.31,143.83,143.87
1578956400000,2020-01-13T23:00:00Z,143.86,144.27,143.45,143.58
1578960000000,2020-01-14T00:00:00Z,143.57,145.89,143.49,145.32
1578963600000,2020-01-14T01:00:00Z,145.38,148.57,145.38,147.48
1578967200000,2020-01-14T02:00:00Z,147.42,147.58,146.52,147.25
1578970800000,2020-01-14T03:00:00Z,147.25,149.41,146.88,148.95
1578974400000,2020-01-14T04:00:00Z,148.95,150.78,148.95,149.15
1578978000000,2020-01-14T05:00:00Z,149.15,149.37,148.14,148.49
1578981600000,2020-01-14T06:00:00Z,148.49,149.12,148.09,149.04
1578985200000,2020-01-14T07:00:00Z,149.02,149.65,148.74,149.09
1578988800000,2020-01-14T08:00:00Z,149.07,149.68,149.0,149.38
1578992400000,2020-01-14T09:00:00Z,149.37,151.82,149.37,149.85
1578996000000,2020-01-14T10:00:00Z,149.9,150.63,149.5,150.52
1578999600000,2020-01-14T11:00:00Z,150.52,151.58,150.21,151.58
1579003200000,2020-01-14T12:00:00Z,151.57,153.4,150.81,151.18
1579006800000,2020-01-14T13:00:00Z,151.17,154.23,151.13,154.1
1579010400000,2020-01-14T14:00:00Z,154.13,157.59,153.12,155.96
1579014000000,2020-01-14T15:00:00Z,155.91,157.8,153.91,156.08
1579017600000,2020-01-14T16:00:00Z,156.08,159.55,153.18,159.55
1579021200000,2020-01-14T17:00:00Z,159.57,166.27,158.83,164.13
1579024800000,2020-01-14T18:00:00Z,164.14,171.0,162.0,165.84
1579028400000,2020-01-14T19:00:00Z,165.81,166.74,162.42,165.63
1579032000000,2020-01-14T20:00:00Z,165.56,165.62,163.16,163.63
1579035600000,2020-01-14T21:00:00Z,163.59,165.42,160.48,164.22
1579039200000,2020-01-14T22:00:00Z,164.26,166.47,164.02,164.09
1579042800000,2020-01-14T23:00:00Z,164.07,168.18,163.92,165.77
1579046400000,2020-01-15T00:00:00Z,165.75,172.18,163.56,169.25
1579050000000,2020-01-15T01:00:00Z,169.22,170.09,166.0,167.44
1579053600000,2020-01-15T02:00:00Z,167.46,168.26,166.84,167.17
1579057200000,2020-01-15T03:00:00Z,167.17,167.3,162.81,162.81
1579060800000,2020-01-15T04:00:00Z,162.8,163.6,160.42,160.69
1579064400000,2020-01-15T05:00:00Z,160.71,161.81,159.35,161.12
1579068000000,2020-01-15T06:00:00Z,161.08,163.9,160.99,163.32
1579071600000,2020-01-15T07:00:00Z,163.28,163.48,161.41,161.64
1579075200000,2020-01-15T08:00:00Z,161.63,162.9,161.1,162.08
1579078800000,2020-01-15T09:00:00Z,162.08,165.8,162.08,165.47
1579082400000,2020-01-15T10:00:00Z,165.48,167.9,164.45,167.41
1579086000000,2020-01-15T11:00:00Z,167.41,167.81,164.39,164.73
1579089600000,2020-01-15T12:00:00Z,164.74,166.95,164.39,165.83
1579093200000,2020-01-15T13:00:00Z,165.84,169.14,165.83,168.55
1579096800000,2020-01-15T14:00:00Z,168.54,168.88,163.26,165.9
1579100400000,2020-01-15T15:00:00Z,165.94,166.0,162.15,162.62
1579104000000,2020-01-15T16:00:00Z,162.58,165.21,160.77,164.23
1579107600000,2020-01-15T17:00:00Z,164.3,165.36,162.84,165.09
1579111200000,2020-01-15T18:00:00Z,165.08,165.3,163.41,163.72
1579114800000,2020-01-15T19:00:00Z,163.79,165.0,163.76,164.73
1579118400000,2020-01-15T20:00:00Z,164.75,167.02,163.98,166.42
1579122000000,2020-01-15T21:00:00Z,166.47,166.99,164.14,165.51
1579125600000,2020-01-15T22:00:00Z,165.46,167.1,164.84,166.84
1579129200000,2020-01-15T23:00:00Z,166.89,167.54,164.9,166.6
1579132800000,2020-01-16T00:00:00Z,166.61,167.63,162.56,164.08
1579136400000,2020-01-16T01:00:00Z,164.08,164.44,158.43,160.62
1579140000000,2020-01-16T02:00:00Z,160.68,161.96,159.59,160.49
1579143600000,2020-01-16T03:00:00Z,160.46,160.86,158.88,160.15
1579147200000,2020-01-16T04:00:00Z,160.11,161.31,159.49,160.54
1579150800000,2020-01-16T05:00:00Z,160.54,162.59,160.49,162.1
1579154400000,2020-01-16T06:00:00Z,162.06,162.8,161.52,162.44
1579158000000,2020-01-16T07:00:00Z,162.34,162.34,160.7,161.16
1579161600000,2020-01-16T08:00:00Z,161.2,162.18,160.5,161.47
1579165200000,2020-01-16T09:00:00Z,161.46,161.5,159.82,161.36
1579168800000,2020-01-16T10:00:00Z,161.37,162.67,160.41,162.63
1579172400000,2020-01-16T11:00:00Z,162.67,164.28,161.66,164.28
1579176000000,2020-01-16T12:00:00Z,164.23,165.92,162.37,162.69
1579179600000,2020-01-16T13:00:00Z,162.74,163.05,161.18,161.88
1579183200000,2020-01-16T14:00:00Z,161.85,162.46,160.37,162.46
1579186800000,2020-01-16T15:00:00Z,162.4,163.49,162.38,162.72
1579190400000,2020-01-16T16:00:00Z,162.66,163.7,160.82,162.13
