open_time,open_time_iso,open,high,low,close
1577966400000,2020-01-02T12:00:00Z,7139.73,7163.4,7139.03,7158.29
1577970000000,2020-01-02T13:00:00Z,7158.86,7163.35,7107.43,7131.15
1577973600000,2020-01-02T14:00:00Z,7131.18,7157.1,7122.34,7135.59
1577977200000,2020-01-02T15:00:00Z,7135.59,7152.0,7120.0,7130.98
1577980800000,2020-01-02T16:00:00Z,7130.37,7146.85,7020.0,7052.32
1577984400000,2020-01-02T17:00:00Z,7052.32,7053.09,6924.74,6970.04
1577988000000,2020-01-02T18:00:00Z,6970.04,6989.68,6949.96,6974.02
1577991600000,2020-01-02T19:00:00Z,6974.02,6995.0,6960.0,6983.27
1577995200000,2020-01-02T20:00:00Z,6982.63,6983.22,6941.27,6948.49
1577998800000,2020-01-02T21:00:00Z,6948.16,6985.0,6946.2,6977.73
1578002400000,2020-01-02T22:00:00Z,6977.55,6978.24,6963.02,6974.8
1578006000000,2020-01-02T23:00:00Z,6974.8,6974.8,6950.0,6965.71
1578009600000,2020-01-03T00:00:00Z,6965.49,6966.47,6912.88,6937.0
1578013200000,2020-01-03T01:00:00Z,6937.0,6946.07,6878.19,6888.85
1578016800000,2020-01-03T02:00:00Z,6888.26,6966.8,6871.04,6956.88
1578020400000,2020-01-03T03:00:00Z,6957.66,6966.36,6940.0,6952.04
1578024000000,2020-01-03T04:00:00Z,6952.04,7264.71,6948.64,7210.19
1578027600000,2020-01-03T05:00:00Z,7210.2,7249.0,7168.48,7220.47
1578031200000,2020-01-03T06:00:00Z,7220.49,7225.0,7190.14,7202.22
1578034800000,2020-01-03T07:00:00Z,7202.06,7232.0,7185.04,7203.21
1578038400000,2020-01-03T08:00:00Z,7202.28,7297.29,7202.28,7260.6
1578042000000,2020-01-03T09:00:00Z,7260.64,7358.88,7256.56,7348.42
1578045600000,2020-01-03T10:00:00Z,7349.3,7371.92,7281.3,7312.25
1578049200000,2020-01-03T11:00:00Z,7312.26,7346.0,7306.61,7340.46
1578052800000,2020-01-03T12:00:00Z,7340.46,7350.19,7303.14,7322.78
1578056400000,2020-01-03T13:00:00Z,7324.1,7380.0,7311.59,7348.87
1578060000000,2020-01-03T14:00:00Z,7348.36,7362.31,7229.3,7254.73
1578063600000,2020-01-03T15:00:00Z,7255.49,7322.44,7252.48,7320.18
1578067200000,2020-01-03T16:00:00Z,7320.17,7405.0,7293.1,7386.03
1578070800000,2020-01-03T17:00:00Z,7388.21,7403.2,7335.21,7355.26
1578074400000,2020-01-03T18:00:00Z,7355.23,7369.47,7330.32,7342.96
1578078000000,2020-01-03T19:00:00Z,7342.95,7352.33,7280.0,7343.08
1578081600000,2020-01-03T20:00:00Z,7343.62,7361.0,7297.01,7316.99
1578085200000,2020-01-03T21:00:00Z,7317.01,7335.0,7262.68,7283.0
1578088800000,2020-01-03T22:00:00Z,7281.69,7320.54,7260.01,7300.56
1578092400000,2020-01-03T23:00:00Z,7301.32,7346.08,7291.75,7344.96
1578096000000,2020-01-04T00:00:00Z,7345.0,7350.0,7289.98,7302.24
1578099600000,2020-01-04T01:00:00Z,7304.96,7312.58,7280.85,7309.16
1578103200000,2020-01-04T02:00:00Z,7308.71,7328.99,7296.18,7327.83
1578106800000,2020-01-04T03:00:00Z,7328.21,7339.69,7318.56,7333.11
1578110400000,2020-01-04T04:00:00Z,7333.14,7338.46,7312.65,7334.86
1578114000000,2020-01-04T05:00:00Z,7334.59,7369.28,7325.0,7344.69
1578117600000,2020-01-04T06:00:00Z,7344.7,7367.88,7340.0,7354.96
1578121200000,2020-01-04T07:00:00Z,7354.95,7363.63,7327.32,7348.11
1578124800000,2020-01-04T08:00:00Z,7348.04,7365.0,7330.0,7346.59
1578128400000,2020-01-04T09:00:00Z,7346.4,7369.18,7339.28,7363.88
1578132000000,2020-01-04T10:00:00Z,7364.32,7369.63,7304.36,7318.3
1578135600000,2020-01-04T11:00:00Z,7318.15,7339.27,7302.1,7336.45
1578139200000,2020-01-04T12:00:00Z,7336.75,7339.58,7305.0,7312.89
1578142800000,2020-01-04T13:00:00Z,7312.79,7326.49,7291.0,7303.88
1578146400000,2020-01-04T14:00:00Z,7303.72,7323.74,7296.44,7316.72
1578150000000,2020-01-04T15:00:00Z,7315.51,7332.0,7305.0,7318.99
1578153600000,2020-01-04T16:00:00Z,7318.98,7323.26,7297.91,7307.11
1578157200000,2020-01-04T17:00:00Z,7308.0,7352.0,7305.0,7351.99
1578160800000,2020-01-04T18:00:00Z,7351.36,7404.0,7272.21,7306.92
1578164400000,2020-01-04T19:00:00Z,7306.6,7353.84,7283.01,7334.83
1578168000000,2020-01-04T20:00:00Z,7334.89,7352.64,7310.67,7341.06
1578171600000,2020-01-04T21:00:00Z,7340.9,7367.31,7330.72,7350.68
1578175200000,2020-01-04T22:00:00Z,7350.72,7359.7,7342.67,7350.24
1578178800000,2020-01-04T23:00:00Z,7350.05,7363.0,7328.9,7354.11
1578182400000,2020-01-05T00:00:00Z,7354.19,7393.0,7354.11,7373.48
1578186000000,2020-01-05T01:00:00Z,7373.43,7481.87,7373.43,7459.18
1578189600000,2020-01-05T02:00:00Z,7459.91,7482.87,7432.79,7443.79
1578193200000,2020-01-05T03:00:00Z,7443.92,7478.0,7439.33,7475.99
1578196800000,2020-01-05T04:00:00Z,7476.0,7495.0,7444.0,7457.14
1578200400000,2020-01-05T05:00:00Z,7457.18,7470.0,7444.0,7459.12
1578204000000,2020-01-05T06:00:00Z,7458.51,7481.25,7437.4,7457.5
1578207600000,2020-01-05T07:00:00Z,7457.83,7470.36,7442.0,7463.63
1578211200000,2020-01-05T08:00:00Z,7463.64,7472.0,7410.0,7430.05
1578214800000,2020-01-05T09:00:00Z,7430.0,7436.84,7400.0,7427.74
1578218400000,2020-01-05T10:00:00Z,7427.7,7432.28,7403.21,7415.12
1578222000000,2020-01-05T11:00:00Z,7415.1,7440.0,7410.0,7422.33
1578225600000,2020-01-05T12:00:00Z,7422.27,7460.46,7421.93,7457.01
1578229200000,2020-01-05T13:00:00Z,7457.79,7458.0,7415.0,7431.15
1578232800000,2020-01-05T14:00:00Z,7431.16,7444.73,7425.0,7431.82
1578236400000,2020-01-05T15:00:00Z,7431.71,7476.31,7430.99,7468.42
1578240000000,2020-01-05T16:00:00Z,7467.91,7484.0,7450.0,7461.38
1578243600000,2020-01-05T17:00:00Z,7461.26,7470.76,7445.15,7464.65
1578247200000,2020-01-05T18:00:00Z,7464.62,7468.87,7421.77,7438.72
1578250800000,2020-01-05T19:00:00Z,7439.02,7449.69,7427.1,7444.14
1578254400000,2020-01-05T20:00:00Z,7444.71,7445.0,7426.0,7431.6
1578258000000,2020-01-05T21:00:00Z,7431.01,7431.53,7361.01,7368.52
1578261600000,2020-01-05T22:00:00Z,7367.62,7385.65,7318.0,7355.73
1578265200000,2020-01-05T23:00:00Z,7355.73,7363.35,7321.0,7358.75
1578268800000,2020-01-06T00:00:00Z,7357.64,7384.72,7346.76,7378.75
1578272400000,2020-01-06T01:00:00Z,7378.97,7426.82,7368.55,7423.5
1578276000000,2020-01-06T02:00:00Z,7423.06,7562.0,7421.64,7551.44
1578279600000,2020-01-06T03:00:00Z,7551.47,7580.0,7486.85,7540.9
1578283200000,2020-01-06T04:00:00Z,7540.9,7554.61,7516.06,7529.52
1578286800000,2020-01-06T05:00:00Z,7529.52,7541.55,7496.0,7532.85
1578290400000,2020-01-06T06:00:00Z,7532.85,7537.53,7510.99,7520.0
1578294000000,2020-01-06T07:00:00Z,7520.0,7527.27,7505.57,7507.91
1578297600000,2020-01-06T08:00:00Z,7508.18,7551.68,7507.39,7547.55
1578301200000,2020-01-06T09:00:00Z,7547.88,7553.0,7516.51,7550.78
1578304800000,2020-01-06T10:00:00Z,7550.84,7576.68,7535.64,7561.22
1578308400000,2020-01-06T11:00:00Z,7561.27,7582.27,7526.88,7544.72
1578312000000,2020-01-06T12:00:00Z,7544.72,7566.24,7535.0,7557.42
1578315600000,2020-01-06T13:00:00Z,7557.77,7622.0,7465.44,7528.64
1578319200000,2020-01-06T14:00:00Z,7528.59,7558.45,7505.02,7547.93
1578322800000,2020-01-06T15:00:00Z,7548.1,7553.28,7516.34,7519.99
1578326400000,2020-01-06T16:00:00Z,7519.05,7546.08,7509.43,7529.24
1578330000000,2020-01-06T17:00:00Z,7529.01,7561.0,7526.91,7558.48
1578333600000,2020-01-06T18:00:00Z,7558.78,7560.0,7525.96,7533.0
1578337200000,2020-01-06T19:00:00Z,7532.5,7551.71,7524.0,7539.9
1578340800000,2020-01-06T20:00:00Z,7539.74,7557.99,7534.9,7551.25
1578344400000,2020-01-06T21:00:00Z,7551.24,7608.0,7547.56,7578.42
1578348000000,2020-01-06T22:00:00Z,7578.42,7752.0,7574.39,7712.63
1578351600000,2020-01-06T23:00:00Z,7712.58,7795.34,7690.7,7758.0
1578355200000,2020-01-07T00:00:00Z,7758.9,8000.0,7758.29,7888.42
1578358800000,2020-01-07T01:00:00Z,7889.64,7919.99,7866.01,7905.67
1578362400000,2020-01-07T02:00:00Z,7905.67,7940.0,7892.32,7896.2
1578366000000,2020-01-07T03:00:00Z,7896.08,7916.94,7885.75,7894.9
1578369600000,2020-01-07T04:00:00Z,7894.71,7905.5,7821.0,7840.83
1578373200000,2020-01-07T05:00:00Z,7839.75,7882.56,7826.63,7869.33
1578376800000,2020-01-07T06:00:00Z,7869.29,7876.0,7851.26,7872.91
1578380400000,2020-01-07T07:00:00Z,7873.05,7896.72,7857.53,7883.37
1578384000000,2020-01-07T08:00:00Z,7883.11,7904.72,7868.0,7883.97
1578387600000,2020-01-07T09:00:00Z,7884.32,7886.17,7855.0,7856.26
1578391200000,2020-01-07T10:00:00Z,7856.26,7889.78,7856.15,7889.24
1578394800000,2020-01-07T11:00:00Z,7888.12,7965.0,7881.69,7895.14
1578398400000,2020-01-07T12:00:00Z,7895.13,7915.77,7840.0,7869.05
1578402000000,2020-01-07T13:00:00Z,7869.02,7869.03,7810.73,7847.99
1578405600000,2020-01-07T14:00:00Z,7847.99,7884.59,7837.26,7838.8
1578409200000,2020-01-07T15:00:00Z,7841.16,7847.99,7740.29,7764.59
1578412800000,2020-01-07T16:00:00Z,7764.04,7940.12,7723.71,7912.18
1578416400000,2020-01-07T17:00:00Z,7912.18,7952.05,7878.01,7938.33
1578420000000,2020-01-07T18:00:00Z,7937.88,8137.0,7919.22,8037.69
1578423600000,2020-01-07T19:00:00Z,8038.54,8111.45,8032.39,8073.69
1578427200000,2020-01-07T20:00:00Z,8073.69,8175.01,8041.28,8162.66
1578430800000,2020-01-07T21:00:00Z,8162.57,8188.0,7975.74,8016.44
1578434400000,2020-01-07T22:00:00Z,8016.43,8067.06,7945.72,8049.55
1578438000000,2020-01-07T23:00:00Z,8049.83,8207.68,8020.7,8145.28
1578441600000,2020-01-08T00:00:00Z,8145.92,8455.0,8142.0,8431.82
1578445200000,2020-01-08T01:00:00Z,8430.53,8448.14,8328.89,8370.92
1578448800000,2020-01-08T02:00:00Z,8370.93,8422.0,8256.74,8278.59
1578452400000,2020-01-08T03:00:00Z,8278.07,8344.0,8244.93,8300.34
1578456000000,2020-01-08T04:00:00Z,8300.34,8355.87,8288.0,8344.63
1578459600000,2020-01-08T05:00:00Z,8343.92,8377.0,8307.85,8334.77
1578463200000,2020-01-08T06:00:00Z,8334.76,8367.61,8319.0,8339.13
1578466800000,2020-01-08T07:00:00Z,8339.14,8347.99,8277.21,8297.26
1578470400000,2020-01-08T08:00:00Z,8297.27,8329.09,8264.86,8312.04
1578474000000,2020-01-08T09:00:00Z,8312.05,8321.83,8276.0,8297.21
1578477600000,2020-01-08T10:00:00Z,8296.98,8359.0,8284.19,8326.98
1578481200000,2020-01-08T11:00:00Z,8327.06,8370.0,8325.03,8332.47
1578484800000,2020-01-08T12:00:00Z,8332.2,8347.33,8276.0,8286.16
1578488400000,2020-01-08T13:00:00Z,8285.92,8418.61,8215.2,8384.99
1578492000000,2020-01-08T14:00:00Z,8384.99,8385.0,8184.0,8310.98
1578495600000,2020-01-08T15:00:00Z,8310.98,8359.0,8237.36,8305.97
1578499200000,2020-01-08T16:00:00Z,8306.09,8335.79,8050.0,8115.0
1578502800000,2020-01-08T17:00:00Z,8115.0,8123.98,8010.0,8077.68
1578506400000,2020-01-08T18:00:00Z,8077.68,8094.93,8035.01,8053.7
1578510000000,2020-01-08T19:00:00Z,8053.7,8069.73,7963.05,7963.35
1578513600000,2020-01-08T20:00:00Z,7963.56,8060.86,7870.0,8046.03
1578517200000,2020-01-08T21:00:00Z,8046.42,8048.66,7957.55,8016.06
1578520800000,2020-01-08T22:00:00Z,8017.36,8080.0,7988.58,8076.13
1578524400000,2020-01-08T23:00:00Z,8076.13,8125.57,8023.55,8055.98
1578528000000,2020-01-09T00:00:00Z,8054.72,8055.96,7928.0,7956.55
1578531600000,2020-01-09T01:00:00Z,7956.88,8037.37,7950.0,8004.8
1578535200000,2020-01-09T02:00:00Z,8004.05,8026.01,7980.0,7982.75
1578538800000,2020-01-09T03:00:00Z,7983.09,7993.46,7935.56,7954.72
1578542400000,2020-01-09T04:00:00Z,7954.96,7978.31,7928.0,7966.85
1578546000000,2020-01-09T05:00:00Z,7966.75,7966.75,7925.68,7941.83
1578549600000,2020-01-09T06:00:00Z,7941.99,7951.68,7896.0,7908.48
1578553200000,2020-01-09T07:00:00Z,7908.71,7976.67,7903.4,7949.84
1578556800000,2020-01-09T08:00:00Z,7949.57,7955.83,7909.3,7933.1
1578560400000,2020-01-09T09:00:00Z,7932.51,7932.94,7864.24,7872.35
1578564000000,2020-01-09T10:00:00Z,7872.36,7934.78,7852.01,7896.38
1578567600000,2020-01-09T11:00:00Z,7895.56,7901.99,7855.0,7878.56
1578571200000,2020-01-09T12:00:00Z,7878.02,7917.68,7871.0,7900.91
1578574800000,2020-01-09T13:00:00Z,7901.49,7945.0,7891.43,7897.52
1578578400000,2020-01-09T14:00:00Z,7897.54,7919.59,7875.55,7885.5
1578582000000,2020-01-09T15:00:00Z,7885.5,7930.0,7882.75,7907.05
1578585600000,2020-01-09T16:00:00Z,7907.05,7920.01,7805.01,7818.15
1578589200000,2020-01-09T17:00:00Z,7818.15,7846.0,7778.0,7798.6
1578592800000,2020-01-09T18:00:00Z,7798.23,7832.13,7788.68,7810.64
1578596400000,2020-01-09T19:00:00Z,7810.68,7957.48,7810.3,7917.54
1578600000000,2020-01-09T20:00:00Z,7917.55,8000.0,7805.0,7818.3
1578603600000,2020-01-09T21:00:00Z,7819.97,7854.14,7750.0,7789.96
1578607200000,2020-01-09T22:00:00Z,7789.99,7873.12,7788.78,7811.31
1578610800000,2020-01-09T23:00:00Z,7811.31,7835.0,7790.01,7817.76
1578614400000,2020-01-10T00:00:00Z,7817.74,7854.06,7811.05,7820.01
1578618000000,2020-01-10T01:00:00Z,7820.25,7841.57,7786.12,7804.99
1578621600000,2020-01-10T02:00:00Z,7804.99,7825.0,7793.34,7803.68
1578625200000,2020-01-10T03:00:00Z,7803.68,7825.0,7770.0,7818.02
1578628800000,2020-01-10T04:00:00Z,7818.06,7819.84,7768.4,7795.3
1578632400000,2020-01-10T05:00:00Z,7795.33,7797.95,7735.0,7748.86
1578636000000,2020-01-10T06:00:00Z,7748.0,7786.13,7711.76,7748.64
1578639600000,2020-01-10T07:00:00Z,7747.25,7757.38,7725.77,7752.98
1578643200000,2020-01-10T08:00:00Z,7753.05,7754.36,7680.0,7706.53
1578646800000,2020-01-10T09:00:00Z,7706.52,7750.0,7691.91,7716.47
1578650400000,2020-01-10T10:00:00Z,7716.02,7788.0,7672.0,7771.87
1578654000000,2020-01-10T11:00:00Z,7772.12,7854.44,7766.93,7841.69
1578657600000,2020-01-10T12:00:00Z,7841.03,7899.98,7811.0,7893.98
1578661200000,2020-01-10T13:00:00Z,7893.98,7944.0,7862.31,7870.4
1578664800000,2020-01-10T14:00:00Z,7870.7,7982.85,7850.01,7978.65
1578668400000,2020-01-10T15:00:00Z,7978.65,8086.85,7945.44,8066.6
1578672000000,2020-01-10T16:00:00Z,8067.5,8140.11,7928.94,7952.65
1578675600000,2020-01-10T17:00:00Z,7952.23,7979.0,7909.98,7966.3
1578679200000,2020-01-10T18:00:00Z,7966.3,8113.53,7966.3,8022.16
1578682800000,2020-01-10T19:00:00Z,8022.15,8122.0,7964.01,8059.49
1578686400000,2020-01-10T20:00:00Z,8058.05,8100.0,8039.27,8073.16
1578690000000,2020-01-10T21:00:00Z,8074.0,8135.21,8006.65,8049.99
1578693600000,2020-01-10T22:00:00Z,8048.24,8101.86,7981.59,8090.13
1578697200000,2020-01-10T23:00:00Z,8090.13,8199.0,8064.64,8197.02
1578700800000,2020-01-11T00:00:00Z,8198.86,8200.0,8119.75,8168.92
1578704400000,2020-01-11T01:00:00Z,8168.39,8253.26,8165.16,8204.86
1578708000000,2020-01-11T02:00:00Z,8204.84,8217.41,8155.02,8206.19
1578711600000,2020-01-11T03:00:00Z,8206.0,8207.81,8125.09,8158.49
1578715200000,2020-01-11T04:00:00Z,8158.83,8179.94,8101.0,8117.82
1578718800000,2020-01-11T05:00:00Z,8118.4,8118.4,8044.65,8083.41
1578722400000,2020-01-11T06:00:00Z,8083.41,8128.98,8055.71,8124.99
1578726000000,2020-01-11T07:00:00Z,8124.99,8150.0,8061.71,8074.18
1578729600000,2020-01-11T08:00:00Z,8074.17,8096.87,8037.0,8052.96
1578733200000,2020-01-11T09:00:00Z,8052.96,8129.97,8050.83,8114.22
1578736800000,2020-01-11T10:00:00Z,8114.2,8117.03,8042.89,8054.03
1578740400000,2020-01-11T11:00:00Z,8054.03,8074.26,8010.0,8045.95
1578744000000,2020-01-11T12:00:00Z,8045.89,8068.0,8018.41,8061.95
1578747600000,2020-01-11T13:00:00Z,8061.93,8102.56,8045.01,8090.02
1578751200000,2020-01-11T14:00:00Z,8090.73,8135.0,8050.0,8053.75
1578754800000,2020-01-11T15:00:00Z,8054.0,8106.65,8053.08,8099.73
1578758400000,2020-01-11T16:00:00Z,8099.16,8180.7,8070.0,8169.46
1578762000000,2020-01-11T17:00:00Z,8168.35,8221.55,8150.0,8160.56
1578765600000,2020-01-11T18:00:00Z,8160.0,8189.0,8136.68,8169.14
1578769200000,2020-01-11T19:00:00Z,8169.64,8179.96,8137.27,8151.78
1578772800000,2020-01-11T20:00:00Z,8151.77,8189.49,8140.98,8161.81
1578776400000,2020-01-11T21:00:00Z,8161.81,8286.34,8060.25,8105.0
1578780000000,2020-01-11T22:00:00Z,8106.12,8139.69,8030.0,8082.57
1578783600000,2020-01-11T23:00:00Z,8082.58,8082.58,8003.16,8020.01
1578787200000,2020-01-12T00:00:00Z,8020.01,8080.0,7960.0,8060.89
1578790800000,2020-01-12T01:00:00Z,8060.24,8089.97,8036.13,8065.53
1578794400000,2020-01-12T02:00:00Z,8065.63,8108.0,8052.88,8095.0
1578798000000,2020-01-12T03:00:00Z,8095.0,8110.92,8065.62,8091.33
1578801600000,2020-01-12T04:00:00Z,8090.7,8105.0,8071.2,8073.79
1578805200000,2020-01-12T05:00:00Z,8073.03,8110.92,8070.98,8106.05
1578808800000,2020-01-12T06:00:00Z,8105.96,8153.84,8080.01,8083.84
1578812400000,2020-01-12T07:00:00Z,8083.43,8110.0,8080.45,8097.51
1578816000000,2020-01-12T08:00:00Z,8097.51,8144.72,8080.01,8140.59
1578819600000,2020-01-12T09:00:00Z,8138.71,8164.08,8118.0,8137.5
1578823200000,2020-01-12T10:00:00Z,8137.49,8140.87,8095.72,8122.12
1578826800000,2020-01-12T11:00:00Z,8120.87,8130.5,8103.17,8114.08
1578830400000,2020-01-12T12:00:00Z,8114.08,8155.77,8113.11,8132.19
1578834000000,2020-01-12T13:00:00Z,8132.19,8170.1,8122.09,8165.0
1578837600000,2020-01-12T14:00:00Z,8165.08,8185.0,8127.79,8137.17
1578841200000,2020-01-12T15:00:00Z,8137.64,8171.0,8137.28,8152.7
1578844800000,2020-01-12T16:00:00Z,8152.63,8175.0,8100.0,8101.98
1578848400000,2020-01-12T17:00:00Z,8101.02,8197.0,8072.0,8101.47
1578852000000,2020-01-12T18:00:00Z,8101.47,8129.68,8085.0,8119.31
1578855600000,2020-01-12T19:00:00Z,8119.91,8160.42,8119.32,8132.01
1578859200000,2020-01-12T20:00:00Z,8131.4,8152.56,8128.58,8138.74
1578862800000,2020-01-12T21:00:00Z,8138.76,8145.98,8091.22,8102.32
1578866400000,2020-01-12T22:00:00Z,8102.21,8168.78,8100.44,8159.3
1578870000000,2020-01-12T23:00:00Z,8159.91,8185.0,8134.51,8184.98
1578873600000,2020-01-13T00:00:00Z,8184.97,8196.0,8142.11,8152.73
1578877200000,2020-01-13T01:00:00Z,8152.72,8163.13,8138.0,8155.98
1578880800000,2020-01-13T02:00:00Z,8155.98,8159.52,8109.7,8113.12
1578884400000,2020-01-13T03:00:00Z,8112.97,8124.9,8086.39,8105.77
1578888000000,2020-01-13T04:00:00Z,8105.73,8126.31,8090.25,8118.33
1578891600000,2020-01-13T05:00:00Z,8118.07,8118.07,8077.65,8096.23
1578895200000,2020-01-13T06:00:00Z,8096.18,8115.0,8057.59,8063.11
1578898800000,2020-01-13T07:00:00Z,8063.11,8094.05,8060.0,8075.26
1578902400000,2020-01-13T08:00:00Z,8075.26,8134.6,8065.0,8129.99
1578906000000,2020-01-13T09:00:00Z,8131.03,8132.5,8086.01,8113.69
1578909600000,2020-01-13T10:00:00Z,8113.67,8129.0,8093.08,8125.69
1578913200000,2020-01-13T11:00:00Z,8125.66,8131.56,8075.0,8075.01
1578916800000,2020-01-13T12:00:00Z,8076.86,8096.11,8055.89,8092.85
1578920400000,2020-01-13T13:00:00Z,8093.16,8114.48,8077.64,8086.78
1578924000000,2020-01-13T14:00:00Z,8087.24,8096.76,8071.56,8090.0
1578927600000,2020-01-13T15:00:00Z,8090.0,8103.18,8073.0,8084.89
1578931200000,2020-01-13T16:00:00Z,8085.07,8110.0,8071.12,8109.96
1578934800000,2020-01-13T17:00:00Z,8109.38,8129.45,8090.5,8098.22
1578938400000,2020-01-13T18:00:00Z,8098.21,8109.71,8088.0,8107.93
1578942000000,2020-01-13T19:00:00Z,8107.92,8121.84,8103.17,8111.83
1578945600000,2020-01-13T20:00:00Z,8111.83,8160.0,8104.93,8156.84
1578949200000,2020-01-13T21:00:00Z,8155.79,8158.88,8119.66,8136.0
1578952800000,2020-01-13T22:00:00Z,8136.0,8141.01,8101.0,8116.72
1578956400000,2020-01-13T23:00:00Z,8116.72,8137.94,8101.76,8110.34
1578960000000,2020-01-14T00:00:00Z,8110.34,8315.0,8105.54,8270.0
1578963600000,2020-01-14T01:00:00Z,8270.01,8488.11,8268.57,8431.83
1578967200000,2020-01-14T02:00:00Z,8431.83,8434.33,8375.0,8431.14
1578970800000,2020-01-14T03:00:00Z,8431.17,8473.18,8378.0,8461.84
1578974400000,2020-01-14T04:00:00Z,8461.83,8573.0,8461.83,8524.0
1578978000000,2020-01-14T05:00:00Z,8523.92,8543.29,8453.35,8477.37
1578981600000,2020-01-14T06:00:00Z,8477.48,8513.32,8465.29,8509.54
1578985200000,2020-01-14T07:00:00Z,8509.53,8542.43,8492.26,8509.99
1578988800000,2020-01-14T08:00:00Z,8509.85,8535.91,8500.0,8511.79
1578992400000,2020-01-14T09:00:00Z,8511.87,8561.0,8482.0,8504.73
1578996000000,2020-01-14T10:00:00Z,8504.73,8530.0,8470.0,8518.12
1578999600000,2020-01-14T11:00:00Z,8518.13,8530.0,8504.6,8526.87
1579003200000,2020-01-14T12:00:00Z,8526.87,8625.37,8480.0,8499.99
1579006800000,2020-01-14T13:00:00Z,8498.81,8588.88,8498.73,8587.4
1579010400000,2020-01-14T14:00:00Z,8588.86,8740.0,8562.0,8690.0
1579014000000,2020-01-14T15:00:00Z,8689.99,8760.0,8633.0,8675.48
1579017600000,2020-01-14T16:00:00Z,8673.18,8696.17,8520.0,8677.05
1579021200000,2020-01-14T17:00:00Z,8677.22,8811.82,8638.88,8773.35
1579024800000,2020-01-14T18:00:00Z,8771.1,8850.0,8608.0,8769.35
1579028400000,2020-01-14T19:00:00Z,8769.07,8772.8,8687.01,8767.56
1579032000000,2020-01-14T20:00:00Z,8765.51,8766.93,8670.0,8688.19
1579035600000,2020-01-14T21:00:00Z,8688.18,8761.49,8666.22,8734.93
1579039200000,2020-01-14T22:00:00Z,8735.92,8789.79,8719.11,8735.87
1579042800000,2020-01-14T23:00:00Z,8736.0,8880.0,8722.0,8810.01
1579046400000,2020-01-15T00:00:00Z,8814.64,8900.0,8701.0,8772.86
1579050000000,2020-01-15T01:00:00Z,8774.15,8803.81,8712.0,8777.99
1579053600000,2020-01-15T02:00:00Z,8778.0,8835.0,8765.3,8813.83
1579057200000,2020-01-15T03:00:00Z,8813.99,8817.98,8727.0,8727.61
