source_file,feature_source,market_id,token_id,prediction_timestamp,point_in_time_rule
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T07:20:38Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T07:34:07Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T08:20:02Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T08:26:26Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T08:39:37Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T08:53:57Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T09:13:25Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T09:33:46Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T09:46:18Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T10:14:00Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T10:27:39Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T10:55:19Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T11:07:36Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T11:20:29Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T11:38:10Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T11:54:58Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T12:22:26Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T13:37:51Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T14:06:09Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T14:28:34Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T19:59:05Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T21:11:48Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-12T22:04:03Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T00:09:56Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T04:35:49Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T05:24:34Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T05:49:15Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T06:09:46Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T07:36:46Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T07:58:17Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T08:16:45Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T08:44:26Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T09:00:29Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T09:24:41Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T09:45:07Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T10:04:50Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T12:18:49Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T12:42:31Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T13:18:42Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T13:37:45Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T15:33:22Z,only rows at or before prediction_timestamp are used
outputs/polymarket_fixed/all/ml/raw_market_snapshots.csv,raw_snapshot,0xffa0accb74987c0dc33a70eb3780c1da160206bcfb3ef5d16c1667bc5c459c78,9348234470735473071085620208817441102005165766524508452759679947551704787649,2026-07-13T16:17:36Z,only rows at or before prediction_timestamp are used
