token_id,market_slug,close_time,collection_priority,status,history_points,fetch_source,attempt_errors,error
40738848900810587102408748772448628422112412184819607935276831600365020453084,itf-jeffrey-dellave-2026-08-19-first-set-total-8pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
72742186975944261987097658225877107128147923401464769563398649230281108792150,itf-jeffrey-dellave-2026-08-19-first-set-total-10pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
11181033228428819102449782907431425805632466342552960713583365105106003014777,itf-jeffrey-dellave-2026-08-19-first-set-total-10pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
7350501549382896318933785255182130676586705390262192022270333161635788888752,itf-jeffrey-dellave-2026-08-19-first-set-winner-Hsu-vs-Dellavedova,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
18545562485533203538486276368776615720539119149729136561023250918061377697364,itf-jeffrey-dellave-2026-08-19-first-set-winner-Hsu-vs-Dellavedova,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
53355242571080455564157826320037183170621117171234646203384200859326122587702,itf-moriya-ogura-2026-08-19-first-set-winner-Moriya-vs-Ogura,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
107188596425258334763565007853925601294018853635023314863566175535432223120661,itf-moriya-ogura-2026-08-19-first-set-winner-Moriya-vs-Ogura,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
55179574635703370860546677609468010415687989147458294358097641412632790838260,itf-moriya-ogura-2026-08-19-first-set-total-10pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
105234762351936887585569896253591334060515635961011208451330029020343333578381,itf-moriya-ogura-2026-08-19-first-set-total-10pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
75876722854790561972395269121322124406830601901885403473543723799737805239392,itf-moriya-ogura-2026-08-19-first-set-total-8pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
36317197598092728935599845608643926137518306209646557229060843530364865805906,itf-moriya-ogura-2026-08-19-first-set-total-8pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
38925283855737508178041164707815207828398561723598260374213873721983663554758,itf-moriya-ogura-2026-08-19-first-set-total-9pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
100959237535923058386914665844192719689947556506646200915547868388501449078801,itf-moriya-ogura-2026-08-19-first-set-total-9pt5,2026-08-26T04:00:00Z,general,ok,5,short_close_window,1,
109756221475794360158178850240322684978722035008634028254951460779282106434099,itf-tamm-jasika-2026-08-19-match-total-23pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
55757111502395909478509291823820764356730628877094960622249522964264588745413,itf-tamm-jasika-2026-08-19-match-total-23pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
8397904787485672925548750910555948495321615262511486588672912774259931311930,itf-tamm-jasika-2026-08-19-set-handicap-away-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
68052170292958496690233393201077222815664153913778782776484315156844468848812,itf-tamm-jasika-2026-08-19-set-handicap-away-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
32974418448094980839421308560696455074539856065115851475307430493122660323769,itf-tamm-jasika-2026-08-19-set-totals-2pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
38241383830940542949766238417481243178811036009706535241818602386016578445252,itf-tamm-jasika-2026-08-19-set-totals-2pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
19773513814315550794016808788512608638726203323332450076019375577175482316007,itf-tamm-jasika-2026-08-19-set-handicap-home-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
114541978961549454328079613185536185703037242631320343086183227764972986459763,itf-tamm-jasika-2026-08-19-set-handicap-home-1pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
83579266926273040019032543934237965811691135379657503360498608438387582116667,itf-tamm-jasika-2026-08-19-match-total-21pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
37470460285763424291749976543533564314274787119784320343891163856656300728013,itf-tamm-jasika-2026-08-19-match-total-21pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
37745145486622973255463029557422653691908181537537597589741817126840950156646,itf-tamm-jasika-2026-08-19-match-total-22pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
108357741725843417828034768884985715343261994768524826181524453020337411660983,itf-tamm-jasika-2026-08-19-match-total-22pt5,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
5301334486916514408476414114015652547493457872747404654473928592873672219505,itf-shirais-sinha-2026-08-19-completed-match,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
77825004672879811844279850058729065637399281243729038860806232616585352222358,itf-shirais-sinha-2026-08-19-completed-match,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
81729726073891718626158539176827666642733013217476272280750646788243881579256,itf-shirais-sinha-2026-08-19,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
97893621672208605571602952156127509244301716990388098804128737005382609187057,itf-shirais-sinha-2026-08-19,2026-08-26T02:00:00Z,general,ok,5,short_close_window,1,
